titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A6 40Tdi Mild Hybrid 204Cp S Tronic,"27 450 €
Prețul e negociabil",27450.0,2020,93 000,N/A,https://www.olx.ro/d/oferta/audi-a6-40tdi-mild-hybrid-204cp-s-tronic-IDjLRPT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o1n1p94qu4ls-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/2mu80w6o209e2-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/64mdgfoo4kwq-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/sxlvsr8xs4g11-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/qy2cjd3x85qb2-RO/image;s=1024x768,diesel,automatic,Berlina,Audi,A6,olx_jLRPT,2025-09-10T22:36:33.960568
Audi A5 Panoramic Matrix Automat Impecabil,"19 500 €
Prețul e negociabil",19500.0,2018,198 000,N/A,https://www.olx.ro/d/oferta/audi-a5-panoramic-matrix-automat-impecabil-IDjIMKa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8qw51efmugjk2-RO/image;s=1473x853;https://frankfurt.apollo.olxcdn.com:443/v1/files/u77rkrt1tjz72-RO/image;s=1266x719;https://frankfurt.apollo.olxcdn.com:443/v1/files/1eq913xo5cm32-RO/image;s=1472x807;https://frankfurt.apollo.olxcdn.com:443/v1/files/59nnwrwhw1zc2-RO/image;s=1693x956;https://frankfurt.apollo.olxcdn.com:443/v1/files/eqi361ode1eb3-RO/image;s=2000x1500,diesel,automatic,Berlina,Audi,A5,olx_jIMKa,2025-09-10T22:36:37.004218
Audi A7 Sportback An 2017 3 0 Quatrro Automat 17 000,17 000 €,17000.0,2017,197 000,N/A,https://www.olx.ro/d/oferta/audi-a7-sportback-an-2017-3-0-quatrro-automat-17-000-IDjIy0z.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zcq98fm9sriq3-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/57zr807xkmo11-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/rn3pcdppnhm82-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/e019keythncj3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/a7jlu4l37aez2-RO/image;s=563x1000,diesel,automatic,Coupe,Audi,A7,olx_jIy0z,2025-09-10T22:36:41.758685
Audi A8L 55 Tfsi Lang Excusive Sportpaket Upe 171 115,"45 500 €
Prețul e negociabil",45500.0,2020,177 000,N/A,https://www.olx.ro/d/oferta/audi-a8l-55-tfsi-lang-excusive-sportpaket-upe-171-115-IDjIxH7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/aiabwapowmev2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/05bhg37dn2c71-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/9moqij5g9ot42-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/14jib3y7niqm2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/p5coy1m74b1b2-RO/image;s=640x480,petrol,automatic,Berlina,Audi,A8,olx_jIxH7,2025-09-10T22:36:45.610224
Audi A7 5 0 Tdi Mild Hybrid,"36 990 €
Prețul e negociabil",36990.0,2019,200 000,N/A,https://www.olx.ro/d/oferta/audi-a7-5-0-tdi-mild-hybrid-IDjKKXZ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vw1fn1ivpnga1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rzqxafgx20fc2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/w7rosbnnnwht2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mhj2m7dp386d-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/83raglepm1yt1-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",Audi,A7,olx_jKKXZ,2025-09-10T22:36:50.523213
Audi A3 Sedan Ultra S Line Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,88 200,N/A,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-euro-6-fara-ad-blue-IDjN8PE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/le0kmkhte13d1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/yitbp9wj0w942-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bcykdolxi9ru1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/3a05a0sh88qb1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bsqwx7zwauop-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jN8PE,2025-09-10T22:36:55.127130
Audi A6 40 Tdi 2 0 Mild Hybrid,"25 500 €
Prețul e negociabil",25500.0,2019,175 000,N/A,https://www.olx.ro/d/oferta/audi-a6-40-tdi-2-0-mild-hybrid-IDjBhwU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yna05dylompe3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ztwmvjgdifjp1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/64kwekuqe7ds3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mmw7pdjz22pu3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d8amxhunplqc3-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A6,olx_jBhwU,2025-09-10T22:36:59.731331
Audi A4 40 Tdi Quattro S Tronic Advanced,"23 400 €
Prețul e negociabil",23400.0,2021,83 000,N/A,https://www.olx.ro/d/oferta/audi-a4-40-tdi-quattro-s-tronic-advanced-IDjpPPU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/svsoa231pjki3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/en125y3qe7t42-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/pf003lgejs8o1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/xpnoi9yg2qcp2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/6w9e0ef0sadm2-RO/image;s=3024x4032,diesel,automatic,Berlina,Audi,A4,olx_jpPPU,2025-09-10T22:37:04.477623
Audi Q7 3 0 Tdi 2017 Full Accept Variante,"27 900 €
Prețul e negociabil",27900.0,2017,198 000,N/A,https://www.olx.ro/d/oferta/audi-q7-3-0-tdi-2017-full-accept-variante-IDjvlzf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ye9tgolzri932-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/znnuqcb3goxr-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/v1176qsi92k11-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/hzjquoytw7752-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/r64vhjnkknz32-RO/image;s=2016x1512,diesel,automatic,SUV,Audi,Q7,olx_jvlzf,2025-09-10T22:37:09.009298
Audi Q7 Quattro Tfsi 2017,"32 000 €
Prețul e negociabil",32000.0,2017,148 000,N/A,https://www.olx.ro/d/oferta/audi-q7-quattro-tfsi-2017-IDjK0AE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m22z25tdq5k6-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftvjsozx2xg32-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv2bk5r5htra3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkcmmj0sgpyn1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/093ep5kiddyf-RO/image;s=3024x4032,petrol,automatic,SUV,Audi,Q7,olx_jK0AE,2025-09-10T22:37:12.076657
Audi A5 2021 Quattro 204Cp Matrix Laser,27 500 €,27500.0,2021,161 445,N/A,https://www.olx.ro/d/oferta/audi-a5-2021-quattro-204cp-matrix-laser-IDjDdkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/njvlbwlng4ua3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ttvvgw66gx692-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0jzz2fypfprf-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/dz5q5v2xmeol3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/286upr4l8zz2-RO/image;s=1200x1600,electric,automatic,Berlina,Audi,A5,olx_jDdkt,2025-09-10T22:37:15.745641
Audi A5 Quattro 252 Cai,25 400 €,25400.0,2018,91 000,N/A,https://www.olx.ro/d/oferta/audi-a5-quattro-252-cai-IDjKV0w.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8ituq65vtbef3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/68xjudysmphf1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3nea003uov7-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ctdqwlhkqmd22-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/2lm0rjpigtpo1-RO/image;s=1200x1600,petrol,automatic,Coupe,Audi,A5,olx_jKV0w,2025-09-10T22:37:18.671236
Audi A6 Competition,"24 900 €
Prețul e negociabil",24900.0,2018,184 210,N/A,https://www.olx.ro/d/oferta/audi-a6-competition-IDjN5DB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/384n5s0k34st2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gzx0h9d2lqju3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ovbzs8zsouja-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/moggzuqvsetm2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ogb06816piw01-RO/image;s=1500x2000,diesel,automatic,Berlina,Audi,A6,olx_jN5DB,2025-09-10T22:37:23.108185
Audi A1 2018 Avariat Automat Masina Porneste,3 400 €,3400.0,2018,70 000,N/A,https://www.olx.ro/d/oferta/audi-a1-2018-avariat-automat-masina-porneste-IDjLKxM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i59wk56h9jjb2-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/4wocn2qamm0p1-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/7qhwl1cwki3j1-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/7adubjvhu8or2-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/hi4khh99x29i-RO/image;s=946x2048,petrol,manual,Hatchback,Audi,A1,olx_jLKxM,2025-09-10T22:37:27.960916
