titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A6 5 0 Tfsie Quatro,42 300 €,42300.0,2021,93 000,N/A,https://www.olx.ro/d/oferta/audi-a6-5-0-tfsie-quatro-IDjNqwV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kkbxdh17h8xy-RO/image;s=1599x1199;https://frankfurt.apollo.olxcdn.com:443/v1/files/6a39uz7mvvpq1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/k66wa4ha78a32-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/o10b6zsdb65n1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/orzww42l2jed-RO/image;s=1200x1600,hybrid,automatic,Berlina,Audi,A6,olx_jNqwV,2025-09-11T19:10:58.002655
Audi A5 4 0 Tfsi Mild Hybrid Cititi Anuntul,"29 500 €
Prețul e negociabil",29500.0,2020,105 000,N/A,https://www.olx.ro/d/oferta/audi-a5-4-0-tfsi-mild-hybrid-cititi-anuntul-IDjLdrK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/litybhxzvwqo1-RO/image;s=1000x593;https://frankfurt.apollo.olxcdn.com:443/v1/files/jgupwipj96dk-RO/image;s=1000x567;https://frankfurt.apollo.olxcdn.com:443/v1/files/3bn0xfbzn3a61-RO/image;s=1000x635;https://frankfurt.apollo.olxcdn.com:443/v1/files/wn4mara9c9ql1-RO/image;s=1000x631;https://frankfurt.apollo.olxcdn.com:443/v1/files/cdxgvaavffyn2-RO/image;s=1000x656,petrol,automatic,Hatchback,Audi,A5,olx_jLdrK,2025-09-11T19:11:01.873494
Anunt Vanzare Audi Q5 Sportback 40 Tdi Quattro S Line 204 Cp 2023,"50 500 €
Prețul e negociabil",50500.0,2023,36 070,N/A,https://www.olx.ro/d/oferta/anunt-vanzare-audi-q5-sportback-40-tdi-quattro-s-line-204-cp-2023-IDjJpcG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ij9bzh5t825s1-RO/image;s=532x517;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytqbm22e1i5i1-RO/image;s=677x475;https://frankfurt.apollo.olxcdn.com:443/v1/files/hrchruq8ea7l1-RO/image;s=652x442;https://frankfurt.apollo.olxcdn.com:443/v1/files/w0lub138t0aa-RO/image;s=561x385;https://frankfurt.apollo.olxcdn.com:443/v1/files/4d0p3a2d58po1-RO/image;s=688x622,diesel,automatic,SUV,Audi,Q5,olx_jJpcG,2025-09-11T19:11:18.603606
Audi A4 3X S Line 2017 Euro 6,21 500 €,21500.0,2017,166 240,N/A,https://www.olx.ro/d/oferta/audi-a4-3x-s-line-2017-euro-6-IDjyciT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1o8kj6hog5g1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/c6r59shlcnla-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/6peov2w4wm2t3-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/aab0tv50dsj51-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/xgjx3mszo9gm2-RO/image;s=1000x750,diesel,N/A,Berlina,Audi,A4,olx_jyciT,2025-09-11T19:11:23.631906
Audi A4 B9 2018 Sedan,20 000 €,20000.0,2018,115 000,N/A,https://www.olx.ro/d/oferta/audi-a4-b9-2018-sedan-IDjwmjF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xyjpww16o8yr2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yebzgbl2ywxu2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/524hol07yigo3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/u58zzrdl2o051-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ctizmsdov8a8-RO/image;s=750x1000,petrol,automatic,"//schema.org/UsedCondition""}}",Audi,A4,olx_jwmjF,2025-09-11T19:11:28.364787
Audi Q5 2020 Import Germania Pe Comanda,6 999 €,6999.0,2020,80 000,N/A,https://www.olx.ro/d/oferta/audi-q5-2020-import-germania-pe-comanda-IDjNo0y.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4a1urti2j0wj2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/z40dd2p4h5a81-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/icyro8qvpto12-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/u8ejaqa2tuve2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n4s57rttmnrj-RO/image;s=716x1000,diesel,automatic,SUV,Audi,Q5,olx_jNo0y,2025-09-11T19:11:31.565417
Audi Q3 Sportback 45Tfsie,33 500 €,33500.0,2022,48 000,N/A,https://www.olx.ro/d/oferta/audi-q3-sportback-45tfsie-IDjNoyq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/48whuk1odb0m3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0je4aeuwi35f1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ajpmyo1ktxtj1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/45wjvo7lie0j-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a80q8m1abs5t3-RO/image;s=750x1000,hybrid,automatic,SUV,Audi,Q3,olx_jNoyq,2025-09-11T19:11:35.460133
Audi Q5 35 000 Km 2021 Panoramic Camera Keyless,"33 800 €
Prețul e negociabil",33800.0,2021,35 000,N/A,https://www.olx.ro/d/oferta/audi-q5-35-000-km-2021-panoramic-camera-keyless-IDinBM2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pnap72rj1fcn-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7d7enoh38lu-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/pcgh0qz44bsq-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bl9nm6ru4w9j2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/klll33x2fa6l1-RO/image;s=768x1024,petrol,automatic,SUV,Audi,Q5,olx_inBM2,2025-09-11T19:11:39.161836
Audi A8 50 Tdi B O Ppf Fara Daune Webasto,"49 800 €
Prețul e negociabil",49800.0,2019,145 000,N/A,https://www.olx.ro/d/oferta/audi-a8-50-tdi-b-o-ppf-fara-daune-webasto-IDjNnqQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c826p40qjmy53-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3q8s170b945g-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jyv6kq8od1n8-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/eiu8stuucbgv3-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/37mi6gvvff941-RO/image;s=1000x1000,diesel,automatic,Berlina,Audi,A8,olx_jNnqQ,2025-09-11T19:11:43.027316
Sq5 3 0 Tdi 347 Cp Mild Hybrid 2020 4,"28 999 €
Prețul e negociabil",28999.0,2020,167 000,N/A,https://www.olx.ro/d/oferta/sq5-3-0-tdi-347-cp-mild-hybrid-2020-4-IDjKshi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xagqr3l224l82-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/fonppwpswbhu-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv3i4ghe1cek1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/xjl4uuzci01s1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/pbcb5x8vbbmb2-RO/image;s=1000x667,diesel,automatic,SUV,Unknown,Unknown,olx_jKshi,2025-09-11T19:11:46.177592
Audi A8 55 Tfsi Long Mhve,"49 900 €
Prețul e negociabil",49900.0,2018,150 000,N/A,https://www.olx.ro/d/oferta/audi-a8-55-tfsi-long-mhve-IDjJneV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dkvsgcqwo6mv2-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/ork1t0t9mytf2-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/vf35tkuftfjc-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/c654j76p5ua72-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/vvazt04jisoh-RO/image;s=1026x1824,petrol,automatic,Berlina,Audi,A8,olx_jJneV,2025-09-11T19:11:50.481761
Audi Q3 2019 1 5 35Tfsi S Tronic,25 000 €,25000.0,2019,128 500,N/A,https://www.olx.ro/d/oferta/audi-q3-2019-1-5-35tfsi-s-tronic-IDjNmDG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wh94s8b32ro6-RO/image;s=2268x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/r6kpu82oij8y-RO/image;s=4032x2268;https://frankfurt.apollo.olxcdn.com:443/v1/files/76k6hwxjc8e51-RO/image;s=4032x2268;https://frankfurt.apollo.olxcdn.com:443/v1/files/e6orody1dtd82-RO/image;s=2268x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5zh0aaruyte-RO/image;s=4032x2268,petrol,automatic,SUV,Audi,Q3,olx_jNmDG,2025-09-11T19:11:54.333177
Audi A5 4 0Tdi 2015,24 500 €,24500.0,2020,137 000,N/A,https://www.olx.ro/d/oferta/audi-a5-4-0tdi-2015-IDjNmFv.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pkfteqkbyz5b-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7nga5ulyofka3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e6msrzw5md0p3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vnpchrpza5ob1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/pxmnhgdln8c62-RO/image;s=1000x750,diesel,automatic,Coupe,Audi,A5,olx_jNmFv,2025-09-11T19:11:58.156421
Audi Q8 2020 Persoana Fizica,"45 000 €
Prețul e negociabil",45000.0,2020,130 000,N/A,https://www.olx.ro/d/oferta/audi-q8-2020-persoana-fizica-IDjEwXH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z88mmlrjmyy41-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/77sgta8ul00p1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/xg48eo55dtpp2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ha5eoka4ikjr-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1ph9zywql6v21-RO/image;s=2000x1500,diesel,N/A,SUV,Audi,Q8,olx_jEwXH,2025-09-11T19:12:01.459100
Audi A4 35 Tfsi Garantie Producator 11 2025,22 490 €,22490.0,2021,101 000,N/A,https://www.olx.ro/d/oferta/audi-a4-35-tfsi-garantie-producator-11-2025-IDjhLxr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6w2p8o6m2t203-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/0y6woi1dw2ni1-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/4rznbip8ob0e3-RO/image;s=505x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5xbq1ot0sufj3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2hux5zbb04q73-RO/image;s=1000x750,petrol,automatic,Hatchback,Audi,A4,olx_jhLxr,2025-09-11T19:12:04.970037
Audi A8 Audi A8 Diesel Unic Peoprietar Posibil Factura Tva,35 000 €,35000.0,2019,190 000,N/A,https://www.olx.ro/d/oferta/audi-a8-audi-a8-diesel-unic-peoprietar-posibil-factura-tva-IDj4jzW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/119k0za880lf1-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/lqxd7m54u8hv3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjpxbfadefql-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zxje9894utg3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/3x4nipku9tq83-RO/image;s=1813x1360,diesel,automatic,Berlina,Audi,A8,olx_j4jzW,2025-09-11T19:12:11.419877
Audi Q8 Sline Hibrid,58 000 €,58000.0,2021,120 000,N/A,https://www.olx.ro/d/oferta/audi-q8-sline-hibrid-IDjLJ39.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tjfw0uxdd2km3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ow64c8lbct5w2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t33vzxbzlkki2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/en0efhspj4ir1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yknv1qg548yw-RO/image;s=1500x2000,hybrid,automatic,SUV,Audi,Q8,olx_jLJ39,2025-09-11T19:12:15.702930
Audi Q3 45Tfsi 2020 Quattro Sua,"27 990 €
Prețul e negociabil",27990.0,2020,52 000,N/A,https://www.olx.ro/d/oferta/audi-q3-45tfsi-2020-quattro-sua-IDiX5A3.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1qrid7m6olk6-RO/image;s=1000x903;https://frankfurt.apollo.olxcdn.com:443/v1/files/ipc6fuua296k-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vq1hmsxq974s1-RO/image;s=799x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7s0r2qi2p8cn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ii5kemruwkug1-RO/image;s=1000x750,petrol,automatic,SUV,Audi,Q3,olx_iX5A3,2025-09-11T19:12:24.731603
Vand Audi Sq5 B9,"27 500 €
Prețul e negociabil",27500.0,2019,129 000,N/A,https://www.olx.ro/d/oferta/vand-audi-sq5-b9-IDjMnNj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3cilrrbuqchw1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/etyte4webi2t-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8nllqxhvwvt41-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a1052ja7alyu3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/abi64dt6i38y2-RO/image;s=750x1000,petrol,automatic,SUV,Audi,Q5,olx_jMnNj,2025-09-11T19:12:29.006297
Audi A6 50 Tdi 286Cp Mild Hybrid 135 000Km,26 900 €,26900.0,2019,135 000,N/A,https://www.olx.ro/d/oferta/audi-a6-50-tdi-286cp-mild-hybrid-135-000km-IDjNgO4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1hr7mpygozgp2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ij61us75mcxs-RO/image;s=1000x699;https://frankfurt.apollo.olxcdn.com:443/v1/files/dzswkyydjb212-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8izwl8ngtrdr2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e834ml31b7a01-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A6,olx_jNgO4,2025-09-11T19:12:33.686029
Audi A7 50Tdi Sportback Quattro,32 000 €,32000.0,2018,180 800,N/A,https://www.olx.ro/d/oferta/audi-a7-50tdi-sportback-quattro-IDjngrz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o8w4oih1zoyg-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/u6d3f1hos7jc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fikkuxi99c2n1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n66g3pzsixyi1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2zo7z1kr9pj73-RO/image;s=750x1000,diesel,automatic,Coupe,Audi,A7,olx_jngrz,2025-09-11T19:12:42.002545
Vand Audi A6 2021 2 0 Diesel 204 Cp Foarte Bine Dotat,27 800 €,27800.0,2021,172 000,N/A,https://www.olx.ro/d/oferta/vand-audi-a6-2021-2-0-diesel-204-cp-foarte-bine-dotat-IDjNgX3.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j98e35hsftqs-RO/image;s=1000x714;https://frankfurt.apollo.olxcdn.com:443/v1/files/jx7192pzxq7y-RO/image;s=1000x685;https://frankfurt.apollo.olxcdn.com:443/v1/files/ew7em1zibgb72-RO/image;s=1000x562;https://frankfurt.apollo.olxcdn.com:443/v1/files/jq1zmnc583ih2-RO/image;s=1000x601;https://frankfurt.apollo.olxcdn.com:443/v1/files/6v2eyxotu9fn-RO/image;s=1000x765,diesel,automatic,Berlina,Audi,A6,olx_jNgX3,2025-09-11T19:12:46.317650
Bmw X5 Xdrive 40E M Packet 2017 Panoramic,22 890 €,22890.0,2017,141 500,N/A,https://www.olx.ro/d/oferta/bmw-x5-xdrive-40e-m-packet-2017-panoramic-IDjN86y.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ur2u04jx1wiy1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/x7fl4jh7fvl4-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5is47nxxjqsh2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kqmdugf4p49j-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m89nvduhe5c1-RO/image;s=750x1000,hybrid,automatic,SUV,BMW,X5,olx_jN86y,2025-09-11T19:12:54.018827
Bmw X5 2020 3 0 D 265 Cp X Drive G05 Distronic Led Memorii,33 500 €,33500.0,2020,190 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-2020-3-0-d-265-cp-x-drive-g05-distronic-led-memorii-IDjNrP0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/x3jffaoe262h3-RO/image;s=1600x822;https://frankfurt.apollo.olxcdn.com:443/v1/files/0wc8giz14u7p1-RO/image;s=1600x835;https://frankfurt.apollo.olxcdn.com:443/v1/files/gduyg3defzov-RO/image;s=1600x831;https://frankfurt.apollo.olxcdn.com:443/v1/files/pja4qoq9r1xi-RO/image;s=1600x920;https://frankfurt.apollo.olxcdn.com:443/v1/files/g7m2n1so0nth-RO/image;s=1600x898,diesel,automatic,SUV,BMW,X5,olx_jNrP0,2025-09-11T19:13:00.800222
