titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A6 Competition,"24 900 €
Prețul e negociabil",24900.0,2018,184 210,Unknown,https://www.olx.ro/d/oferta/audi-a6-competition-IDjN5DB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/384n5s0k34st2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gzx0h9d2lqju3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ovbzs8zsouja-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/moggzuqvsetm2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ogb06816piw01-RO/image;s=1500x2000,diesel,automatic,Berlina,Audi,A6,olx_jN5DB,2025-09-12T18:49:17.748772
Vand Audi Q7 3 0 Tdi Tiptronic 272 Cp Alarma Pornire Viper,33 999 €,33999.0,2017,115 500,Unknown,https://www.olx.ro/d/oferta/vand-audi-q7-3-0-tdi-tiptronic-272-cp-alarma-pornire-viper-IDjHGvP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e6l14q2v85kg-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3id79zm07o99-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/n72zpdwnstg11-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/iet2m7h8e4ge1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/2m1ss2yqy9hl2-RO/image;s=2000x1500,diesel,automatic,SUV,Audi,Q7,olx_jHGvP,2025-09-12T18:49:32.830286
Audi Q7 Quattro Tfsi 2017,"32 000 €
Prețul e negociabil",32000.0,2017,148 000,Unknown,https://www.olx.ro/d/oferta/audi-q7-quattro-tfsi-2017-IDjK0AE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m22z25tdq5k6-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftvjsozx2xg32-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv2bk5r5htra3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkcmmj0sgpyn1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/093ep5kiddyf-RO/image;s=3024x4032,petrol,automatic,SUV,Audi,Q7,olx_jK0AE,2025-09-12T18:49:52.138696
Audi A5 2021 Quattro 204Cp Matrix Laser,27 500 €,27500.0,2021,161 445,Unknown,https://www.olx.ro/d/oferta/audi-a5-2021-quattro-204cp-matrix-laser-IDjDdkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/njvlbwlng4ua3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ttvvgw66gx692-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0jzz2fypfprf-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/dz5q5v2xmeol3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/286upr4l8zz2-RO/image;s=1200x1600,electric,automatic,Berlina,Audi,A5,olx_jDdkt,2025-09-12T18:50:22.090125
Audi Q2 1 0 Tfsi S Tronic Sport Galben Vegas Unic Proprietar,17 990 €,17990.0,2018,77 700,Unknown,https://www.olx.ro/d/oferta/audi-q2-1-0-tfsi-s-tronic-sport-galben-vegas-unic-proprietar-IDjNEY7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/09sl8nuthuc32-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/33a3254rds1e-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/hpzfd9lk3jux-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/ofqd7ci36yx63-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/cuebja197ny92-RO/image;s=1536x2048,petrol,automatic,"//schema.org/UsedCondition""}}",Audi,Q2,olx_jNEY7,2025-09-12T18:50:25.545304
Audi A8 55 Tfsi Long Mhve,"49 900 €
Prețul e negociabil",49900.0,2018,150 000,Unknown,https://www.olx.ro/d/oferta/audi-a8-55-tfsi-long-mhve-IDjJneV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dkvsgcqwo6mv2-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/ork1t0t9mytf2-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/vf35tkuftfjc-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/c654j76p5ua72-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/vvazt04jisoh-RO/image;s=1026x1824,petrol,automatic,Berlina,Audi,A8,olx_jJneV,2025-09-12T18:50:29.819019
Audi A5 Quattro 252 Cai,25 400 €,25400.0,2018,91 000,Unknown,https://www.olx.ro/d/oferta/audi-a5-quattro-252-cai-IDjKV0w.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8ituq65vtbef3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/68xjudysmphf1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3nea003uov7-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ctdqwlhkqmd22-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/2lm0rjpigtpo1-RO/image;s=1200x1600,petrol,automatic,Coupe,Audi,A5,olx_jKV0w,2025-09-12T18:50:48.018012
Bmw X5 G05 M50D,63 000 €,63000.0,2019,27 870,Unknown,https://www.olx.ro/d/oferta/bmw-x5-g05-m50d-IDiTZXL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/crvioc00njlv3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zxyg62fpymjg-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/61jmjn37g6md-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6dsjcl962u2h-RO/image;s=1500x722;https://frankfurt.apollo.olxcdn.com:443/v1/files/dp7c81p67i6b-RO/image;s=1500x2000,diesel,automatic,SUV,BMW,M5,olx_iTZXL,2025-09-12T18:51:07.690910
Bmw Seria 1 1 5 Diesel 2017,8 450 €,8450.0,2017,131 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-1-1-5-diesel-2017-IDjNFvI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rlui9mu26ft21-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/4d5lyscprxud1-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/0n52jn15w2s72-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/arjhgihotonc-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/e29qcz4hmmtb1-RO/image;s=2000x1126,diesel,manual,Hatchback,BMW,Seria 1,olx_jNFvI,2025-09-12T18:51:15.450559
Bmw 740 Xd Long M Paket Pro Grila Iluminata Usi Electrice,98 000 €,98000.0,2023,30 000,Unknown,https://www.olx.ro/d/oferta/bmw-740-xd-long-m-paket-pro-grila-iluminata-usi-electrice-IDjEOHq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5i0cnr4hh3hd1-RO/image;s=1000x815;https://frankfurt.apollo.olxcdn.com:443/v1/files/ech0e2u5b84l-RO/image;s=1000x829;https://frankfurt.apollo.olxcdn.com:443/v1/files/2zv3f59s5bkk3-RO/image;s=987x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/iuyr19vy4cxm2-RO/image;s=1000x831;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ek51v2a3j1i2-RO/image;s=1000x888,diesel,automatic,Berlina,BMW,Unknown,olx_jEOHq,2025-09-12T18:51:19.697830
Bmw X6 4 0I Ozn 2021,"6 500 €
Prețul e negociabil",6500.0,2021,60 000,Unknown,https://www.olx.ro/d/oferta/bmw-x6-4-0i-ozn-2021-IDjNFsT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rgg3qpt9pwvk1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j2iwbll75ndd3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9szlchg9qn3p3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dq9625nby3772-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sunc11h150461-RO/image;s=750x1000,petrol,automatic,SUV,BMW,X6,olx_jNFsT,2025-09-12T18:51:22.773254
Bmw X4 M40I 360 Cp M Performance 130000 Km,"39 900 €
Prețul e negociabil",39900.0,2019,130 000,Unknown,https://www.olx.ro/d/oferta/bmw-x4-m40i-360-cp-m-performance-130000-km-IDjJ2Zt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bejbiz1lzshx-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/y4mx1g83ef3p2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/58z205u7w3421-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ri38gtdz9hq1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ld6atdww0p53-RO/image;s=5712x4284,petrol,automatic,SUV,BMW,M4,olx_jJ2Zt,2025-09-12T18:51:26.083711
Bmw X6 M Competition 4 4 V8 Proprietar,42 500 €,42500.0,2018,143 000,Unknown,https://www.olx.ro/d/oferta/bmw-x6-m-competition-4-4-v8-proprietar-IDjLUYH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jmr4msx4m5vo2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/87ngeob96n4v3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ik3p3tlk0dhi1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j3o1qiiz0hwh1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zm0uhrf3kos91-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X6,olx_jLUYH,2025-09-12T18:51:34.143065
Bmw Seria 2 Gran Coup 218I M Sport Cu Garantie,23 500 €,23500.0,2021,40 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-2-gran-coup-218i-m-sport-cu-garantie-IDjHJmp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tpuxk2cn3j3v-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/hux3rtieu3lp-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/83sm9stxxejn1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/tp6962sa65jm1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/e57m008w1sna1-RO/image;s=1600x1200,petrol,manual,Berlina,BMW,Seria 2,olx_jHJmp,2025-09-12T18:51:37.165328
Bmw X6 M Pachet Int Ext,"30 900 €
Prețul e negociabil",30900.0,2018,154 000,Unknown,https://www.olx.ro/d/oferta/bmw-x6-m-pachet-int-ext-IDjNrnF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2t3e0vo9h4gd3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6u5fulscd5hu1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/asp7wgmpf21a2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xyb0puu22j482-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2r54hzcokw1p3-RO/image;s=750x1000,diesel,automatic,SUV,BMW,X6,olx_jNrnF,2025-09-12T18:51:40.099748
Bmw Seria5 530 Xd G30,"27 500 €
Prețul e negociabil",27500.0,2017,143 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria5-530-xd-g30-IDjrZh1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y9lrd3q4qoex-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/u71etq3daoog-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3i5coijdriau2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5lpv9q0kft31-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/99sx3o477ost1-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jrZh1,2025-09-12T18:51:43.683865
Bmw G20 M,23 900 €,23900.0,2019,152 000,Unknown,https://www.olx.ro/d/oferta/bmw-g20-m-IDjGNDm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6aitmob7f2sp-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/f7k28tpnvqmc1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6rh6lm4s08r43-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3ab3tbh8ya493-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/12de7j8qpxwh1-RO/image;s=1290x962,diesel,automatic,Berlina,BMW,Unknown,olx_jGNDm,2025-09-12T18:51:46.533285
Bmw 325D Gt F34 Facelift 224Cp 2 0 Diesel Lci Led Keyless B47,"13 900 €
Prețul e negociabil",13900.0,2017,29 000,Unknown,https://www.olx.ro/d/oferta/bmw-325d-gt-f34-facelift-224cp-2-0-diesel-lci-led-keyless-b47-IDjsM3V.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/plcyygb9xkew-RO/image;s=2856x2142;https://frankfurt.apollo.olxcdn.com:443/v1/files/a0ehj7zafm4x2-RO/image;s=2856x2142;https://frankfurt.apollo.olxcdn.com:443/v1/files/s55p668s3uxh3-RO/image;s=2603x1953;https://frankfurt.apollo.olxcdn.com:443/v1/files/mviqc61tdyy8-RO/image;s=2419x1814;https://frankfurt.apollo.olxcdn.com:443/v1/files/uc8srza34lrj3-RO/image;s=2284x1713,diesel,automatic,Hatchback,BMW,Unknown,olx_jsM3V,2025-09-12T18:51:50.180398
Bmw G30 X Drive Led Navi M Pachet,30 850 €,30850.0,2018,189 000,Unknown,https://www.olx.ro/d/oferta/bmw-g30-x-drive-led-navi-m-pachet-IDjKbcB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yo2jqesdiype3-RO/image;s=1320x1649;https://frankfurt.apollo.olxcdn.com:443/v1/files/lh7dx0cm8dhi3-RO/image;s=1320x1838;https://frankfurt.apollo.olxcdn.com:443/v1/files/lmsg84wby9fo1-RO/image;s=1320x1427;https://frankfurt.apollo.olxcdn.com:443/v1/files/3f163kobk94k-RO/image;s=1320x1437;https://frankfurt.apollo.olxcdn.com:443/v1/files/2vesqceeyqlt1-RO/image;s=1320x1083,diesel,automatic,Berlina,BMW,Unknown,olx_jKbcB,2025-09-12T18:51:54.301824
Bmw X3 2021 G01 2 0 D Led Carplay Incalzire Camera Volan M,21 500 €,21500.0,2021,187 000,Unknown,https://www.olx.ro/d/oferta/bmw-x3-2021-g01-2-0-d-led-carplay-incalzire-camera-volan-m-IDjHcUy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/djrhr664nn2v1-RO/image;s=1600x871;https://frankfurt.apollo.olxcdn.com:443/v1/files/q52fi5pqmyw73-RO/image;s=1600x860;https://frankfurt.apollo.olxcdn.com:443/v1/files/hkuw6jqsx3bu-RO/image;s=1600x881;https://frankfurt.apollo.olxcdn.com:443/v1/files/h19v8dfg6z5q-RO/image;s=1600x898;https://frankfurt.apollo.olxcdn.com:443/v1/files/tzngu15hdtt83-RO/image;s=1600x874,diesel,automatic,SUV,BMW,X3,olx_jHcUy,2025-09-12T18:51:57.570425
Bmw G30 2019 Pachet M 2 0Diesel 520D,21 000 €,21000.0,2019,198 000,Unknown,https://www.olx.ro/d/oferta/bmw-g30-2019-pachet-m-2-0diesel-520d-IDjN2S0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rmpc0k5hdzy7-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/8x99rz3im2iu3-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/zg6c4yynd4fo2-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/hygjdq9f1rk91-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/2ttn46djn38n1-RO/image;s=1496x1496,diesel,automatic,Berlina,BMW,Unknown,olx_jN2S0,2025-09-12T18:52:02.436415
Bmw X2 M Sport 190 Cp X Drive Panoramic Led Memorii Lane Hud,18 999 €,18999.0,2018,187 000,Unknown,https://www.olx.ro/d/oferta/bmw-x2-m-sport-190-cp-x-drive-panoramic-led-memorii-lane-hud-IDjN2RU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qyioiza4el13-RO/image;s=1600x850;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ry7f04g4gc81-RO/image;s=1600x898;https://frankfurt.apollo.olxcdn.com:443/v1/files/8otgnt9hwrms2-RO/image;s=1600x864;https://frankfurt.apollo.olxcdn.com:443/v1/files/kaarmg3thrg03-RO/image;s=1600x881;https://frankfurt.apollo.olxcdn.com:443/v1/files/88uaunm0icwe2-RO/image;s=1600x898,diesel,automatic,SUV,BMW,X2,olx_jN2RU,2025-09-12T18:52:05.495593
Bmw M X1 Xdrive25D At M Sport 231Cp 2018 Euro 6,"21 890 €
Prețul e negociabil",21890.0,2018,150 000,Unknown,https://www.olx.ro/d/oferta/bmw-m-x1-xdrive25d-at-m-sport-231cp-2018-euro-6-IDiNXrQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/skfv3lg1ilon3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/u2pya6y1aqyo1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/7zczz6qcrg3i3-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/muhdctq5fpxw1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/oppu1ymzihk22-RO/image;s=1024x768,diesel,automatic,SUV,BMW,X1,olx_iNXrQ,2025-09-12T18:52:14.189065
Bmw Seria 5 G30 520D,"16 800 €
Prețul e negociabil",16800.0,2018,189 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-5-g30-520d-IDiRjoJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lhdjhxwtfoy81-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rytewaa7t6ei2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tpj4tt4a6vaa2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jzccrn4py03c2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/m5hsr6wvj2gz2-RO/image;s=750x1000,diesel,manual,Berlina,BMW,Seria 5,olx_iRjoJ,2025-09-12T18:52:17.121291
