titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Mercedes C 300 Amg Mild Hybrid,43 800 €,43800.0,2023,27 000,N/A,https://www.olx.ro/d/oferta/vand-mercedes-c-300-amg-mild-hybrid-IDigv2z.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zsolxhwybbuu-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sqvnlpojmnjy2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/x0ky2vgx1pmq-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kwxrzsmvizki2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4jjfqu2cac5g-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_igv2z,2025-09-11T08:29:25.943647
Mercedes Glc 350D Amg Coupe Suspensie Reglabila Aer Full Dotari,29 990 €,29990.0,2018,175 000,N/A,https://www.olx.ro/d/oferta/mercedes-glc-350d-amg-coupe-suspensie-reglabila-aer-full-dotari-IDj5hBi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rg7nyr2gjsmy2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hx8dz0lgjztt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/36gexqdgdco72-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8jipwsm1egt-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e6zc8ji22qg92-RO/image;s=1000x750,diesel,automatic,Coupe,MG,Unknown,olx_j5hBi,2025-09-11T08:29:30.134068
Mercedes Benz C300D Amg Eq Boost 285 Cp 265 Cp 20 Cp Electric,34 790 €,34790.0,2021,141 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-c300d-amg-eq-boost-285-cp-265-cp-20-cp-electric-IDjKCfp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8ap11w8zx2lb-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/75usss6g1har1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/b77zdra2am0e2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/he5jm2ytu1xh1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a1ckv52k72s22-RO/image;s=1000x750,electric,automatic,Berlina,MG,Unknown,olx_jKCfp,2025-09-11T08:29:49.159822
Mercedes Benz E Class W213 2018 E 300 Pachet Amg Burm Distro Etc,"25 250 €
Prețul e negociabil",25250.0,2018,135 168,N/A,https://www.olx.ro/d/oferta/mercedes-benz-e-class-w213-2018-e-300-pachet-amg-burm-distro-etc-IDjvv6n.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9d0608k0dh3s2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qq85xphxrtt13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/v48pz7nk425y2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e5uia1l9t8jz2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fq28wuu89br82-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jvv6n,2025-09-11T08:30:06.217803
Mercedes Benz Cla 220 4 Matic Amg Line,"21 950 €
Prețul e negociabil",21950.0,2017,106 373,N/A,https://www.olx.ro/d/oferta/mercedes-benz-cla-220-4-matic-amg-line-IDiY3sw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oks48zi2v8os2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fryt7g0bw1ui2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j95yhxzsv4xf2-RO/image;s=2000x1432;https://frankfurt.apollo.olxcdn.com:443/v1/files/n7jpw64f727f2-RO/image;s=2250x2869;https://frankfurt.apollo.olxcdn.com:443/v1/files/7855j9rhwz2x1-RO/image;s=4000x2250,petrol,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_iY3sw,2025-09-11T08:30:10.466189
Mercedes C43 Amg,"24 000 €
Prețul e negociabil",24000.0,2017,194 000,N/A,https://www.olx.ro/d/oferta/mercedes-c43-amg-IDjxZaq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qfsxeydovkdc3-RO/image;s=644x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/p2aaf2zu4b16-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ifnst1eyzuaq-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5gxi8xo9j5002-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/i886bhku7gm22-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_jxZaq,2025-09-11T08:30:38.018738
Mercedes Benz Glc 220 D 4Matic 9G Tronic Amg Line Advanced,47 800 €,47800.0,2023,109 787,N/A,https://www.olx.ro/d/oferta/mercedes-benz-glc-220-d-4matic-9g-tronic-amg-line-advanced-IDjJEJR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9g1vz30iqy722-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/rtkqc5isrxk6-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/6wrsz2yg48k52-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/gb3us0bpl9c23-RO/image;s=1000x682;https://frankfurt.apollo.olxcdn.com:443/v1/files/qceneq7f3v2p1-RO/image;s=1000x682,diesel,automatic,SUV,MG,Unknown,olx_jJEJR,2025-09-11T08:31:02.158204
Vand Mercedes Glc 220 Variante Lexus,"20 100 €
Prețul e negociabil",20100.0,2017,180 300,N/A,https://www.olx.ro/d/oferta/vand-mercedes-glc-220-variante-lexus-IDhW0PR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/297sq7q8rbt53-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/86h6xxowh4i13-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rbixpdytj5qm-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/k7d08t34lis6-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2n4wvwpm4kag3-RO/image;s=750x1000,diesel,automatic,SUV,Lexus,Unknown,olx_hW0PR,2025-09-11T08:31:25.131122
Mercedes Glb Amg,32 000 €,32000.0,2022,121 000,N/A,https://www.olx.ro/d/oferta/mercedes-glb-amg-IDiZ5sU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z8f9w119o7md2-RO/image;s=1600x1067;https://frankfurt.apollo.olxcdn.com:443/v1/files/thgjup3yisus2-RO/image;s=1600x1005;https://frankfurt.apollo.olxcdn.com:443/v1/files/4z8yo7ahchb13-RO/image;s=1600x1099;https://frankfurt.apollo.olxcdn.com:443/v1/files/fmq0nz3x9yhi1-RO/image;s=1600x1067;https://frankfurt.apollo.olxcdn.com:443/v1/files/9xxafamoa95w-RO/image;s=1600x1067,diesel,automatic,SUV,MG,Unknown,olx_iZ5sU,2025-09-11T08:31:53.996866
Mercedes Benz Gle 350D,"31 500 €
Prețul e negociabil",31500.0,2017,180 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-gle-350d-IDjMZeu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2h2vf5se110j2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/37sis8nb72pr1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/2gf3t9ktz8xl1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/c8suz7w94ly41-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/g1zezqucs3t73-RO/image;s=2000x1500,diesel,automatic,SUV,Unknown,Unknown,olx_jMZeu,2025-09-11T08:31:57.665819
Mercedes Suv 2021 Eqc 400 Amg 4X4 Dotari Premium,"38 000 €
Prețul e negociabil",38000.0,2020,110 000,N/A,https://www.olx.ro/d/oferta/mercedes-suv-2021-eqc-400-amg-4x4-dotari-premium-IDjKfHd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3odc152eo9uc3-RO/image;s=1000x872;https://frankfurt.apollo.olxcdn.com:443/v1/files/j2tkccwi850b-RO/image;s=1000x803;https://frankfurt.apollo.olxcdn.com:443/v1/files/cw4c31utqdkf1-RO/image;s=1000x600;https://frankfurt.apollo.olxcdn.com:443/v1/files/y5odswaj0ksz1-RO/image;s=1000x927;https://frankfurt.apollo.olxcdn.com:443/v1/files/fveozstfmj5a3-RO/image;s=674x1000,electric,automatic,SUV,MG,Unknown,olx_jKfHd,2025-09-11T08:32:01.593159
