titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bmw Seria 5 518D G30 M Sport Euro 6 2018,"22 950 €
Prețul e negociabil",22950.0,2020,189 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-5-518d-g30-m-sport-euro-6-2018-IDjEOEK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/g4v1ptog6aq73-RO/image;s=1599x1420;https://frankfurt.apollo.olxcdn.com:443/v1/files/jje50b4f9qyx-RO/image;s=1600x977;https://frankfurt.apollo.olxcdn.com:443/v1/files/lfmns1s3yzdk3-RO/image;s=1600x1244;https://frankfurt.apollo.olxcdn.com:443/v1/files/6isawqvs4a1-RO/image;s=1600x1337;https://frankfurt.apollo.olxcdn.com:443/v1/files/x590t05pk8zc2-RO/image;s=1200x1600,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 5,olx_jEOEK,2025-09-12T22:01:25.307762
Vand Bmw Seria 3 G20 320D 190Cp Camera 360 X Drive,26 000 €,26000.0,2021,104 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-seria-3-g20-320d-190cp-camera-360-x-drive-IDjDZFv.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/17aj08chgus11-RO/image;s=1000x583;https://frankfurt.apollo.olxcdn.com:443/v1/files/jfv117jiavo1-RO/image;s=841x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tsk0b1e7zp383-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k4vvqho19vny-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/tnppy3m20n1f-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 3,olx_jDZFv,2025-09-12T22:01:38.840473
Bmw Seria 5 G30 530I Xdrive,"31 500 €
Prețul e negociabil",31500.0,2018,175 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-5-g30-530i-xdrive-IDjHI7O.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/fw0d78m1k0kb-RO/image;s=667x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gxjq1wfcfwpn1-RO/image;s=667x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8e9ncvird5bd2-RO/image;s=667x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1ogaafqsz7a93-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/k2mg9hbgv3bs-RO/image;s=667x1000,petrol,N/A,Berlina,BMW,Seria 5,olx_jHI7O,2025-09-12T22:01:43.678905
Bmw X5 Xdrive 25D 68 000 Km 2019,29 000 €,29000.0,2019,68 000,Unknown,https://www.olx.ro/d/oferta/bmw-x5-xdrive-25d-68-000-km-2019-IDjegJh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2c6ccazh1qio2-RO/image;s=1000x642;https://frankfurt.apollo.olxcdn.com:443/v1/files/56j05ro5dlp81-RO/image;s=1000x639;https://frankfurt.apollo.olxcdn.com:443/v1/files/ltiqsno8g9pb1-RO/image;s=992x642;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ivgmqidafr4-RO/image;s=1000x645;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9evnb0vhmvh1-RO/image;s=997x649,diesel,automatic,SUV,BMW,X5,olx_jegJh,2025-09-12T22:01:47.178811
Bmw Seria 7 730 Xdrive G11 M Pack Carbon Core 265 Cp,28 455 €,28455.0,2017,182 500,Unknown,https://www.olx.ro/d/oferta/bmw-seria-7-730-xdrive-g11-m-pack-carbon-core-265-cp-IDjL19X.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/v6sn1ii2q1sg1-RO/image;s=1000x582;https://frankfurt.apollo.olxcdn.com:443/v1/files/yazll9yjvptu2-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/nibx97sbo2na2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5a19heaxhjns3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/x1nx4mp6lvj32-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 7,olx_jL19X,2025-09-12T22:01:51.888380
Bmw X5 3 0D 265 Cp 130 000Km An Fabricatie 2020,46 800 €,46800.0,2020,130 000,Unknown,https://www.olx.ro/d/oferta/bmw-x5-3-0d-265-cp-130-000km-an-fabricatie-2020-IDjH5k8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q45xe7mh61aw-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3jen1dzkzvpx2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/giprpex78kp11-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2hjlh42fxxk82-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cxcbz0x8vgq13-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X5,olx_jH5k8,2025-09-12T22:01:55.061313
Bmw X6 G06 Alb Perlat Extragarantie Bmw Leasing 3 0Diesel Mildhibrid,"55 900 €
Prețul e negociabil",55900.0,2022,110 549,Unknown,https://www.olx.ro/d/oferta/bmw-x6-g06-alb-perlat-extragarantie-bmw-leasing-3-0diesel-mildhibrid-IDjJgeT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hqgivl1cgc9c2-RO/image;s=1000x644;https://frankfurt.apollo.olxcdn.com:443/v1/files/vmysdz5wnbf9-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/t70m1rxismq03-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/mentluvyzwcn3-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/1wr9uok2ce3r1-RO/image;s=1000x650,hybrid,automatic,SUV,BMW,X6,olx_jJgeT,2025-09-12T22:02:31.413832
Bmw Seria 1 116D,16 900 €,16900.0,2021,163 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-1-116d-IDjMREA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6zkdp7obzxk71-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/u29ci0ism6bk3-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/4e31g6tt77y73-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/11xrj9fpdd81-RO/image;s=1126x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v1spj4d090u33-RO/image;s=2000x1126,diesel,automatic,Hatchback,BMW,Seria 1,olx_jMREA,2025-09-12T22:02:58.487118
Bmw X5 M50D 2020 90 000Kmbowers Skylounge Masaj Ventilatie Swarovski,"50 500 €
Prețul e negociabil",50500.0,2020,90 000,Unknown,https://www.olx.ro/d/oferta/bmw-x5-m50d-2020-90-000kmbowers-skylounge-masaj-ventilatie-swarovski-IDjMofe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0w5608c211u33-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4mxmvm8jx7ki2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/y0s3j4dokk4u3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/96bhmlpc4sxj3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/p83m4imjuzfh1-RO/image;s=1000x750,diesel,automatic,SUV,BMW,M5,olx_jMofe,2025-09-12T22:03:11.402091
Bmw X1 Xdrive 20D,"12 999 €
Prețul e negociabil",12999.0,2017,180 000,Unknown,https://www.olx.ro/d/oferta/bmw-x1-xdrive-20d-IDjIh8f.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3wagi5jmjjek2-RO/image;s=752x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/23pam1cthsqf3-RO/image;s=720x958;https://frankfurt.apollo.olxcdn.com:443/v1/files/5jut9qgxvrrb2-RO/image;s=752x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/88f8v2x1f4381-RO/image;s=720x958;https://frankfurt.apollo.olxcdn.com:443/v1/files/yv5p90ohxelq-RO/image;s=1000x473,diesel,manual,SUV,BMW,X1,olx_jIh8f,2025-09-12T22:03:58.334250
Bmw X6 X Drive Stare Impecabila,24 000 €,24000.0,2017,250,Unknown,https://www.olx.ro/d/oferta/bmw-x6-x-drive-stare-impecabila-IDjNqs6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/snzs953i68x82-RO/image;s=611x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/50gh5vrvkbyd1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7c0jxz90kwq-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/hga6euy9usgh1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qurg3uihgvm21-RO/image;s=462x1000,diesel,automatic,SUV,BMW,X6,olx_jNqs6,2025-09-12T22:04:02.610412
Mercedes Benz Cls 450 4Matic Hibrid Benzina 367Cp Amg Line,39 850 €,39850.0,2018,195 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cls-450-4matic-hibrid-benzina-367cp-amg-line-IDjyipU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wrb21hpb59ac3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xe9c1ro1pifp3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5jbf4bcvj5vf1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/m7vw4lk7wgvh-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8iib1fi4mnn52-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jyipU,2025-09-12T22:04:29.334029
Mercedes Benz S 400D 4Matic Amg Line Tva Deducutibil,"79 900 €
Prețul e negociabil",79900.0,2021,91 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-s-400d-4matic-amg-line-tva-deducutibil-IDjNHJO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uew67dewqmue-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/esh0btqyswep2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7dkorb2uzac2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5y40rgyrtca91-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bu0mugl2dy6q3-RO/image;s=1000x750,electric,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_jNHJO,2025-09-12T22:04:46.424503
Vand Schimb Mercedes 43 Amg 2018 401 Cp,"33 000 €
Prețul e negociabil",33000.0,2018,145 000,Unknown,https://www.olx.ro/d/oferta/vand-schimb-mercedes-43-amg-2018-401-cp-IDjL5h7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d8p4jqkm25312-RO/image;s=1240x698;https://frankfurt.apollo.olxcdn.com:443/v1/files/srebe5twyrms3-RO/image;s=1231x693;https://frankfurt.apollo.olxcdn.com:443/v1/files/mf2xopnl10e82-RO/image;s=1152x648;https://frankfurt.apollo.olxcdn.com:443/v1/files/29ve510yjc961-RO/image;s=909x1364;https://frankfurt.apollo.olxcdn.com:443/v1/files/ko4307c4doxc2-RO/image;s=1368x912,petrol,automatic,Berlina,MG,Unknown,olx_jL5h7,2025-09-12T22:04:52.169670
Mercedes Benz Gle 53 Amg 4Matic Mild Hybrid,55 900 €,55900.0,2021,140 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-gle-53-amg-4matic-mild-hybrid-IDjJlzs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/79kxqal2thym2-RO/image;s=1000x694;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptb97wp6d6c2-RO/image;s=1000x658;https://frankfurt.apollo.olxcdn.com:443/v1/files/n1qv3r15zvo2-RO/image;s=1000x672;https://frankfurt.apollo.olxcdn.com:443/v1/files/q4ftkevsmvy8-RO/image;s=1000x623;https://frankfurt.apollo.olxcdn.com:443/v1/files/szyawg4q1m513-RO/image;s=1000x666,petrol,automatic,SUV,MG,Unknown,olx_jJlzs,2025-09-12T22:04:56.467804
Mercedes Benz Gle Coupe Cititi Anuntul,"40 950 €
Prețul e negociabil",40950.0,2019,125 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-gle-coupe-cititi-anuntul-IDjL5fA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yxq17sqntq8w2-RO/image;s=1000x917;https://frankfurt.apollo.olxcdn.com:443/v1/files/1j1fkmq4ouu93-RO/image;s=1000x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/6vorxkrvpyqy2-RO/image;s=1000x725;https://frankfurt.apollo.olxcdn.com:443/v1/files/k2pq62enkau93-RO/image;s=1000x621;https://frankfurt.apollo.olxcdn.com:443/v1/files/n64z8huitfya2-RO/image;s=1000x750,diesel,automatic,Coupe,Unknown,Unknown,olx_jL5fA,2025-09-12T22:05:00.400219
Mercedes Benz S450 Long 4Matic Impozit 0,51 900 €,51900.0,2018,109 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-s450-long-4matic-impozit-0-IDjHbOa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/b9yndzt3esx22-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ej5a0h4uv93o3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ccqlpdx50i2u3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/wk6jfg2qk1cq2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/1rbsw02p6afx2-RO/image;s=768x1024,petrol,automatic,Berlina,Unknown,Unknown,olx_jHbOa,2025-09-12T22:05:04.230115
Mercedes B Class Electric Masina Electrica,12 350 €,12350.0,2017,83 000,Unknown,https://www.olx.ro/d/oferta/mercedes-b-class-electric-masina-electrica-IDjNGvX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/91sky4imb5w61-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9qw2mj6mfkun3-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k4b3cv7ilame1-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/z8wyahluwkc51-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/6tupcdeb27j52-RO/image;s=934x2000,electric,automatic,Hatchback,Unknown,Unknown,olx_jNGvX,2025-09-12T22:05:09.361371
Mercedes Benz Glc Coupe 220D 4Matic Amg Line Panorama Night Pack,"67 500 €
Prețul e negociabil",67500.0,2025,16 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-glc-coupe-220d-4matic-amg-line-panorama-night-pack-IDjMRXx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a0efjcan8naq3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/db97dy2vnyuf1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5gelnuq42cce2-RO/image;s=1000x769;https://frankfurt.apollo.olxcdn.com:443/v1/files/ibgwk12ihxze3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ss9wqaafm0ez1-RO/image;s=1000x750,diesel,automatic,Coupe,MG,Unknown,olx_jMRXx,2025-09-12T22:05:13.675007
Mercedes C Class Avantgarde 220D,21 900 €,21900.0,2020,180 000,Unknown,https://www.olx.ro/d/oferta/mercedes-c-class-avantgarde-220d-IDjH052.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gr6utfz1cfqm-RO/image;s=1417x771;https://frankfurt.apollo.olxcdn.com:443/v1/files/gxueucuule0w-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/cndrmp4qlrbu3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/rddmjqlkfzkx1-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/fvhzgz3sj94t-RO/image;s=1576x886,diesel,automatic,Berlina,Unknown,Unknown,olx_jH052,2025-09-12T22:05:18.492615
Mercedes Benz C Class 220,23 500 €,23500.0,2017,146 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c-class-220-IDjGriV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c7k56cpk8o2a3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/jzeqiuws4rff2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/i73f37vip2w7-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/sleur381yj3n-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/kognzu4k1mlk3-RO/image;s=3024x4032,diesel,automatic,Berlina,Unknown,Unknown,olx_jGriV,2025-09-12T22:05:23.147073
Mercedes Suv 2021 Eqc 400 Amg 4X4 Dotari Premium,"38 000 €
Prețul e negociabil",38000.0,2020,110 000,Unknown,https://www.olx.ro/d/oferta/mercedes-suv-2021-eqc-400-amg-4x4-dotari-premium-IDjKfHd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3odc152eo9uc3-RO/image;s=1000x872;https://frankfurt.apollo.olxcdn.com:443/v1/files/j2tkccwi850b-RO/image;s=1000x803;https://frankfurt.apollo.olxcdn.com:443/v1/files/cw4c31utqdkf1-RO/image;s=1000x600;https://frankfurt.apollo.olxcdn.com:443/v1/files/y5odswaj0ksz1-RO/image;s=1000x927;https://frankfurt.apollo.olxcdn.com:443/v1/files/fveozstfmj5a3-RO/image;s=674x1000,electric,automatic,SUV,MG,Unknown,olx_jKfHd,2025-09-12T22:05:36.195070
Mercedes E43 Amg 4Matic,40 000 €,40000.0,2017,123 000,Unknown,https://www.olx.ro/d/oferta/mercedes-e43-amg-4matic-IDjMRkP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9e91ggz3secl3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bz9wwwh7znyy-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/udsifju1ayo13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kssm0a0ij4v42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/93c7v9zfkhiu1-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jMRkP,2025-09-12T22:05:56.993908
