titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A5 2021 Quattro 204Cp Matrix Laser,27 500 €,27500.0,2021,161 445,N/A,https://www.olx.ro/d/oferta/audi-a5-2021-quattro-204cp-matrix-laser-IDjDdkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/njvlbwlng4ua3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ttvvgw66gx692-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0jzz2fypfprf-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/dz5q5v2xmeol3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/286upr4l8zz2-RO/image;s=1200x1600,electric,automatic,Berlina,Audi,A5,olx_jDdkt,2025-09-10T15:38:51.715484
Audi A3 Sedan Ultra S Line Diesel Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,87 000,N/A,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-diesel-euro-6-fara-ad-blue-IDjMDAm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jbpw61q1vd68-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/uatiiwb3ji2q-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/od8l9sjyve18-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/8fy5uys0nye73-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/opwxyh9f71t53-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jMDAm,2025-09-10T15:38:55.349922
Audi A3 Sedan Ultra S Line Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,88 200,N/A,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-euro-6-fara-ad-blue-IDjN8PE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/le0kmkhte13d1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/yitbp9wj0w942-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bcykdolxi9ru1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/3a05a0sh88qb1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bsqwx7zwauop-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jN8PE,2025-09-10T15:38:59.511532
Audi A5 2021 Quattro 204Cp Matrix Laser,27 500 €,27500.0,2021,161 445,N/A,https://www.olx.ro/d/oferta/audi-a5-2021-quattro-204cp-matrix-laser-IDjDdkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/njvlbwlng4ua3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ttvvgw66gx692-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0jzz2fypfprf-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/dz5q5v2xmeol3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/286upr4l8zz2-RO/image;s=1200x1600,electric,automatic,Berlina,Audi,A5,olx_jDdkt,2025-09-10T15:39:03.730938
Audi Q3 Sline Panoramic Virtual Navi Fac Si Sc Cu Ap An Galati Dif,29 000 €,29000.0,2019,180 000,N/A,https://www.olx.ro/d/oferta/audi-q3-sline-panoramic-virtual-navi-fac-si-sc-cu-ap-an-galati-dif-IDjHQmT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ziy8rjwfnhtd-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/wte7s1w083ib1-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/t5e895lqmw1t2-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/jcxlxaun3c2c2-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/c9hu3t1olyuu2-RO/image;s=1600x1062,diesel,automatic,Coupe,Audi,Q3,olx_jHQmT,2025-09-10T15:39:08.060335
Audi A7 Sportback An 2017 3 0 Quatrro Automat 17 000,17 000 €,17000.0,2017,197 000,N/A,https://www.olx.ro/d/oferta/audi-a7-sportback-an-2017-3-0-quatrro-automat-17-000-IDjIy0z.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zcq98fm9sriq3-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/57zr807xkmo11-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/rn3pcdppnhm82-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/e019keythncj3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/a7jlu4l37aez2-RO/image;s=563x1000,diesel,automatic,Coupe,Audi,A7,olx_jIy0z,2025-09-10T15:39:10.912620
Audi A8L 55 Tfsi Lang Excusive Sportpaket Upe 171 115,"45 500 €
Prețul e negociabil",45500.0,2020,177 000,N/A,https://www.olx.ro/d/oferta/audi-a8l-55-tfsi-lang-excusive-sportpaket-upe-171-115-IDjIxH7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/aiabwapowmev2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/05bhg37dn2c71-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/9moqij5g9ot42-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/14jib3y7niqm2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/p5coy1m74b1b2-RO/image;s=640x480,petrol,automatic,Berlina,Audi,A8,olx_jIxH7,2025-09-10T15:39:13.837034
Audi Sq8 4 0 V8 Tfsi 620Cp 2021,"60 000 €
Prețul e negociabil",60000.0,2021,60100,N/A,https://www.olx.ro/d/oferta/audi-sq8-4-0-v8-tfsi-620cp-2021-IDjF0Vd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7l060xorotoh3-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/3w6zzn7ah3n23-RO/image;s=2000x1376;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7yp9adkb6f51-RO/image;s=2000x1317;https://frankfurt.apollo.olxcdn.com:443/v1/files/iqkhxu2tfyow2-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/xafelvfukrfc-RO/image;s=2000x1333,petrol,N/A,SUV,Audi,Q8,olx_jF0Vd,2025-09-10T15:39:17.082691
Audi A6 40 Tdi 2 0 Mild Hybrid,"25 500 €
Prețul e negociabil",25500.0,2019,175 000,N/A,https://www.olx.ro/d/oferta/audi-a6-40-tdi-2-0-mild-hybrid-IDjBhwU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yna05dylompe3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ztwmvjgdifjp1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/64kwekuqe7ds3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mmw7pdjz22pu3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d8amxhunplqc3-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A6,olx_jBhwU,2025-09-10T15:39:21.095825
Audi Q7 Quattro Tfsi 2017,"32 000 €
Prețul e negociabil",32000.0,2017,148 000,N/A,https://www.olx.ro/d/oferta/audi-q7-quattro-tfsi-2017-IDjK0AE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m22z25tdq5k6-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftvjsozx2xg32-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv2bk5r5htra3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkcmmj0sgpyn1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/093ep5kiddyf-RO/image;s=3024x4032,petrol,automatic,SUV,Audi,Q7,olx_jK0AE,2025-09-10T15:39:25.284178
Audi A3 Sedan Ultra S Line Diesel Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,87 000,N/A,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-diesel-euro-6-fara-ad-blue-IDjMDAm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jbpw61q1vd68-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/uatiiwb3ji2q-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/od8l9sjyve18-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/8fy5uys0nye73-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/opwxyh9f71t53-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jMDAm,2025-09-10T15:39:28.533703
Audi A4 35 Tfsi Garantie Producator 11 2025,22 490 €,22490.0,2021,101 000,N/A,https://www.olx.ro/d/oferta/audi-a4-35-tfsi-garantie-producator-11-2025-IDjhLxr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6w2p8o6m2t203-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/0y6woi1dw2ni1-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/4rznbip8ob0e3-RO/image;s=505x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5xbq1ot0sufj3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2hux5zbb04q73-RO/image;s=1000x750,petrol,automatic,Hatchback,Audi,A4,olx_jhLxr,2025-09-10T15:39:32.604464
Audi Q7 3 0 Tdi 2017 Full Accept Variante,"27 900 €
Prețul e negociabil",27900.0,2017,198 000,N/A,https://www.olx.ro/d/oferta/audi-q7-3-0-tdi-2017-full-accept-variante-IDjvlzf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ye9tgolzri932-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/znnuqcb3goxr-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/v1176qsi92k11-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/hzjquoytw7752-RO/image;s=2016x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/r64vhjnkknz32-RO/image;s=2016x1512,diesel,automatic,SUV,Audi,Q7,olx_jvlzf,2025-09-10T15:39:38.054512
Audi A5 Quattro 252 Cai,25 400 €,25400.0,2018,91 000,N/A,https://www.olx.ro/d/oferta/audi-a5-quattro-252-cai-IDjKV0w.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8ituq65vtbef3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/68xjudysmphf1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3nea003uov7-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ctdqwlhkqmd22-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/2lm0rjpigtpo1-RO/image;s=1200x1600,petrol,automatic,Coupe,Audi,A5,olx_jKV0w,2025-09-10T15:39:44.312501
Audi A6 Competition,"24 900 €
Prețul e negociabil",24900.0,2018,184 210,N/A,https://www.olx.ro/d/oferta/audi-a6-competition-IDjN5DB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/384n5s0k34st2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gzx0h9d2lqju3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ovbzs8zsouja-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/moggzuqvsetm2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ogb06816piw01-RO/image;s=1500x2000,diesel,automatic,Berlina,Audi,A6,olx_jN5DB,2025-09-10T15:39:48.268546
Audi A8 Audi A8 Diesel Unic Peoprietar Posibil Factura Tva,35 000 €,35000.0,2019,190 000,N/A,https://www.olx.ro/d/oferta/audi-a8-audi-a8-diesel-unic-peoprietar-posibil-factura-tva-IDj4jzW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/119k0za880lf1-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/lqxd7m54u8hv3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjpxbfadefql-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zxje9894utg3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/3x4nipku9tq83-RO/image;s=1813x1360,diesel,automatic,Berlina,Audi,A8,olx_j4jzW,2025-09-10T15:39:54.005213
Audi A1 2018 Avariat Automat Masina Porneste,3 400 €,3400.0,2018,70 000,N/A,https://www.olx.ro/d/oferta/audi-a1-2018-avariat-automat-masina-porneste-IDjLKxM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i59wk56h9jjb2-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/4wocn2qamm0p1-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/7qhwl1cwki3j1-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/7adubjvhu8or2-RO/image;s=946x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/hi4khh99x29i-RO/image;s=946x2048,petrol,manual,Hatchback,Audi,A1,olx_jLKxM,2025-09-10T15:39:56.937567
Audi A4 B9 Quattro S Line Distronic,18 750 €,18750.0,2018,153 175,N/A,https://www.olx.ro/d/oferta/audi-a4-b9-quattro-s-line-distronic-IDjHqp9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/b9pov1x0qo641-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lte1xnt0ey12-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ztlxspg2449v2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/525k0ogg54z02-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/p6eim4nyy9jt2-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A4,olx_jHqp9,2025-09-10T15:40:01.602302
Audi Sq8 4 0 V8 Tfsi 620Cp 2021,"60 000 €
Prețul e negociabil",60000.0,2021,60100,N/A,https://www.olx.ro/d/oferta/audi-sq8-4-0-v8-tfsi-620cp-2021-IDjF0Vd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7l060xorotoh3-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/3w6zzn7ah3n23-RO/image;s=2000x1376;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7yp9adkb6f51-RO/image;s=2000x1317;https://frankfurt.apollo.olxcdn.com:443/v1/files/iqkhxu2tfyow2-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/xafelvfukrfc-RO/image;s=2000x1333,petrol,N/A,SUV,Audi,Q8,olx_jF0Vd,2025-09-10T15:40:06.324898
Audi A8 2017 3 0 Tdi Matrix,"27 000 €
Prețul e negociabil",27000.0,2017,95 000,N/A,https://www.olx.ro/d/oferta/audi-a8-2017-3-0-tdi-matrix-IDj6HKR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q5l3ru0vta6m3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/sh08q15zqz423-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/ykwy05iwe07r2-RO/image;s=924x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mwjiefas0s8j3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/dr8701nno7qo1-RO/image;s=2000x924,diesel,automatic,Berlina,Audi,A8,olx_j6HKR,2025-09-10T15:40:09.618141
Audi A5 2021 163Cp Tva Deductibil,"28 000 €
Prețul e negociabil",28000.0,2021,97 000,N/A,https://www.olx.ro/d/oferta/audi-a5-2021-163cp-tva-deductibil-IDjM8SN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ulv8dayp747p2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d7pc5h3svy432-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xc2ihjcx9r903-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ts710kp94q962-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0wvy202b8gk4-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A5,olx_jM8SN,2025-09-10T15:40:12.908197
Audi A5 Sportback 40 Tfsi Quattro S Tronic,37 999 €,37999.0,2023,34 000,N/A,https://www.olx.ro/d/oferta/audi-a5-sportback-40-tfsi-quattro-s-tronic-IDjMPlH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/idjbn38r928b1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nhp26grnjn6h-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zls6wc4eg7mr1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/as0r9wp560bc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/inl5kbywb67j-RO/image;s=1000x750,petrol,automatic,Hatchback,Audi,A5,olx_jMPlH,2025-09-10T15:40:17.953114
Audi A7 5 0 Tdi Mild Hybrid,"36 990 €
Prețul e negociabil",36990.0,2019,200 000,N/A,https://www.olx.ro/d/oferta/audi-a7-5-0-tdi-mild-hybrid-IDjKKXZ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vw1fn1ivpnga1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rzqxafgx20fc2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/w7rosbnnnwht2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mhj2m7dp386d-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/83raglepm1yt1-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",Audi,A7,olx_jKKXZ,2025-09-10T15:40:21.303267
Audi A4 40 Tdi Quattro S Tronic Advanced,"23 400 €
Prețul e negociabil",23400.0,2021,83 000,N/A,https://www.olx.ro/d/oferta/audi-a4-40-tdi-quattro-s-tronic-advanced-IDjpPPU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/svsoa231pjki3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/en125y3qe7t42-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/pf003lgejs8o1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/xpnoi9yg2qcp2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/6w9e0ef0sadm2-RO/image;s=3024x4032,diesel,automatic,Berlina,Audi,A4,olx_jpPPU,2025-09-10T15:40:26.549911
