titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bmw X4M 4 0D 326Cp,"34 500 €
Prețul e negociabil",34500.0,2020,127 000,N/A,https://www.olx.ro/d/oferta/bmw-x4m-4-0d-326cp-IDjNiyf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/maj1bziqxiaz1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/fnbq9qz8l23k1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/xyscip3hmw5r1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/y2btsogpxh1f2-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/k4iqghi76kla-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X4,olx_jNiyf,2025-09-11T07:38:34.395687
Bmw 540I Pachet M,29 990 €,29990.0,2017,166 000,N/A,https://www.olx.ro/d/oferta/bmw-540i-pachet-m-IDjMA2F.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3p98tt2bxzjk2-RO/image;s=1000x906;https://frankfurt.apollo.olxcdn.com:443/v1/files/07t2daoy3sjn3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/14iqevrx9j7o2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/30kso6meyr012-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/g4glhxedb9ur3-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_jMA2F,2025-09-11T07:38:38.557206
Bmw Seria 1 F40 118I 2020 140Cp,17 300 €,17300.0,2020,119 147,N/A,https://www.olx.ro/d/oferta/bmw-seria-1-f40-118i-2020-140cp-IDjAkWD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z0y51hwg91sz-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/cszy32me648h1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/yd7iv5xl6tu11-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xvg8ene1ekgu1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3b17y30lxgqc1-RO/image;s=2000x1500,petrol,automatic,Hatchback,BMW,Seria 1,olx_jAkWD,2025-09-11T07:38:42.865864
Bmw 430I Xdrive Gran Coupe Mhev,41 500 €,41500.0,2024,8.400,N/A,https://www.olx.ro/d/oferta/bmw-430i-xdrive-gran-coupe-mhev-IDjMzSW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/igg78c9adjc4-RO/image;s=1980x1280;https://frankfurt.apollo.olxcdn.com:443/v1/files/005a6poscfow2-RO/image;s=1980x1280;https://frankfurt.apollo.olxcdn.com:443/v1/files/ij3lqkn6xxkb3-RO/image;s=1980x1280;https://frankfurt.apollo.olxcdn.com:443/v1/files/a7kfja2hhhqb3-RO/image;s=1980x1280;https://frankfurt.apollo.olxcdn.com:443/v1/files/fwtwwptglp0y2-RO/image;s=1980x1280,hybrid,N/A,Berlina,BMW,Unknown,olx_jMzSW,2025-09-11T07:38:48.243767
Bmw 840D Xdrive Gran Coupe 320 Cp 2021,"52 500 €
Prețul e negociabil",52500.0,2021,99 000,N/A,https://www.olx.ro/d/oferta/bmw-840d-xdrive-gran-coupe-320-cp-2021-IDjJW9N.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jf0ns82bf4fu2-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/45r3aufuq129-RO/image;s=1000x686;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3tdpul3z8ay1-RO/image;s=1000x625;https://frankfurt.apollo.olxcdn.com:443/v1/files/wzthj1knzled2-RO/image;s=1000x625;https://frankfurt.apollo.olxcdn.com:443/v1/files/jmqdhvmitcl6-RO/image;s=1000x625,diesel,automatic,Berlina,BMW,Unknown,olx_jJW9N,2025-09-11T07:38:56.189258
De Vanzare X6 M50 Diesel An Fabricatie2020 Mega Full,56 900 €,56900.0,2020,115 000,N/A,https://www.olx.ro/d/oferta/de-vanzare-x6-m50-diesel-an-fabricatie2020-mega-full-IDjLb2d.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/esc0enlbfdfi-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fesu0uplh6pa-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ly8fcr5m4scn1-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9cfxa51tzzcr2-RO/image;s=1000x663;https://frankfurt.apollo.olxcdn.com:443/v1/files/gi8bk0ihejef-RO/image;s=1000x664,diesel,automatic,SUV,Unknown,Unknown,olx_jLb2d,2025-09-11T07:39:00.089373
Bmw Seria 4 F36 Luxury Edition Benzina Euro 6,"18 500 €
Prețul e negociabil",18500.0,2017,189 000,N/A,https://www.olx.ro/d/oferta/bmw-seria-4-f36-luxury-edition-benzina-euro-6-IDjH1ox.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3i5ml6es76qz1-RO/image;s=2048x1536;https://frankfurt.apollo.olxcdn.com:443/v1/files/93e8cz1jd7p4-RO/image;s=2048x1536;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1mlfkjc4z3q-RO/image;s=2048x1536;https://frankfurt.apollo.olxcdn.com:443/v1/files/hcuiw4sewymx1-RO/image;s=2048x1536;https://frankfurt.apollo.olxcdn.com:443/v1/files/ohymgsouz7qi1-RO/image;s=2048x1536,petrol,automatic,Berlina,BMW,Seria 4,olx_jH1ox,2025-09-11T07:39:04.147223
Bmw 330I Xdrive,"34 999 €
Prețul e negociabil",34999.0,2022,87 643,N/A,https://www.olx.ro/d/oferta/bmw-330i-xdrive-IDjzIUu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/eliivi0a25an1-RO/image;s=1000x599;https://frankfurt.apollo.olxcdn.com:443/v1/files/c829cw2zu0ek2-RO/image;s=1000x746;https://frankfurt.apollo.olxcdn.com:443/v1/files/yo6v5786un7i3-RO/image;s=1000x590;https://frankfurt.apollo.olxcdn.com:443/v1/files/ipqv7ryhe0wg3-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/x76207qhzede-RO/image;s=1000x667,petrol,automatic,Hatchback,BMW,Unknown,olx_jzIUu,2025-09-11T07:39:07.591366
Bmw 530D Xdrive 2019,29 500 €,29500.0,2019,135 000,N/A,https://www.olx.ro/d/oferta/bmw-530d-xdrive-2019-IDjGyEX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2f60bvlgn3qb2-RO/image;s=1290x2796;https://frankfurt.apollo.olxcdn.com:443/v1/files/nlz9r6f5ixg3-RO/image;s=1290x2796;https://frankfurt.apollo.olxcdn.com:443/v1/files/f2e5pbntyehr2-RO/image;s=1290x2796;https://frankfurt.apollo.olxcdn.com:443/v1/files/xgrl1x8yngmc3-RO/image;s=1290x2796;https://frankfurt.apollo.olxcdn.com:443/v1/files/afkcqgoggsau3-RO/image;s=1290x2796,diesel,automatic,Berlina,BMW,Unknown,olx_jGyEX,2025-09-11T07:39:15.112654
Bmw X4 M Pachet X Drive Distronic Head Up Display Carbon Schwarz,"21 700 €
Prețul e negociabil",21700.0,2017,153 000,N/A,https://www.olx.ro/d/oferta/bmw-x4-m-pachet-x-drive-distronic-head-up-display-carbon-schwarz-IDjLk5A.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j9njm9jp9ze12-RO/image;s=1230x1639;https://frankfurt.apollo.olxcdn.com:443/v1/files/0byttwgv5vwh3-RO/image;s=1108x954;https://frankfurt.apollo.olxcdn.com:443/v1/files/555pmvzkyahe1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6yzelkw8k6no3-RO/image;s=1230x1650;https://frankfurt.apollo.olxcdn.com:443/v1/files/f6ztdsdgc7c32-RO/image;s=1230x1650,diesel,automatic,SUV,BMW,X4,olx_jLk5A,2025-09-11T07:39:19.884593
Bmw Seria5 530 Xd G30,"27 500 €
Prețul e negociabil",27500.0,2017,143 000,N/A,https://www.olx.ro/d/oferta/bmw-seria5-530-xd-g30-IDjrZh1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y9lrd3q4qoex-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/u71etq3daoog-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3i5coijdriau2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5lpv9q0kft31-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/99sx3o477ost1-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jrZh1,2025-09-11T07:39:23.445987
Bmw X5 Xdrive40I M Package Variante,44 500 €,44500.0,2020,186 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-xdrive40i-m-package-variante-IDjKGUe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j5209s0qtaur1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wqk5hri75rfc1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l13hfeqpubg33-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6cy1xrxo87fp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uyrf79r5njda2-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X5,olx_jKGUe,2025-09-11T07:39:35.093197
Bmw X3 Drive 2 0 I Km 76 000,"25 200 €
Prețul e negociabil",25200.0,2018,76 000,N/A,https://www.olx.ro/d/oferta/bmw-x3-drive-2-0-i-km-76-000-IDjIgEd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/w7g0ncmjcwmn3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/zhyh9vv00or61-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/m2aydq0f9hs83-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5q8xs63bsxx4-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n89du8kfh0zx-RO/image;s=1500x2000,petrol,automatic,SUV,BMW,X3,olx_jIgEd,2025-09-11T07:39:44.256945
Bmw M850I Xdrive 530Cp Nardo Grey Interior Fiona Red,54 800 €,54800.0,2019,133 000,N/A,https://www.olx.ro/d/oferta/bmw-m850i-xdrive-530cp-nardo-grey-interior-fiona-red-IDjB7mQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/77eihegzcrx23-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/p6wbh1ifrmuq2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/x2v6ni74wvy03-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/a7knqsbnq7mx2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/vp66i9uef35t3-RO/image;s=1600x1066,petrol,automatic,Coupe,BMW,M8,olx_jB7mQ,2025-09-11T07:39:52.350341
Bmw Seria 5 520D G70 M Paket Pro Panorama Grila Iluminata H K,"55 000 €
Prețul e negociabil",55000.0,2024,25 000,N/A,https://www.olx.ro/d/oferta/bmw-seria-5-520d-g70-m-paket-pro-panorama-grila-iluminata-h-k-IDjMSwP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9mojeu2idulk-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3revqwsiozzw1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ty04yauscg1c-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sd4tkd8ulr3h-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/z3rlxh57c3572-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 5,olx_jMSwP,2025-09-11T07:40:18.376147
Bmw X6M Competition Diesel286Cp Mild Hybrid Dvd 360 Pano Laser 2021,62 990 €,62990.0,2021,132 900,N/A,https://www.olx.ro/d/oferta/bmw-x6m-competition-diesel286cp-mild-hybrid-dvd-360-pano-laser-2021-IDjzLHP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6bnzs3xa50983-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/z5c6j47h8zda2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7xrxufbyw14y1-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ej4at2ot8u933-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3d87s6d2q9nk-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X6,olx_jzLHP,2025-09-11T07:40:22.345819
Bmw Seria 5 G30 530E Distronic Lane Assist Harman Masaj Ventilatie,27 400 €,27400.0,2018,172 000,N/A,https://www.olx.ro/d/oferta/bmw-seria-5-g30-530e-distronic-lane-assist-harman-masaj-ventilatie-IDjJWps.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5z16zjkgybt31-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/b6pzv4ghd73t2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2wethpzb32on1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ahff4gy4qqq2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uzzj6owh5ihq1-RO/image;s=750x1000,hybrid,automatic,Berlina,BMW,Seria 5,olx_jJWps,2025-09-11T07:40:31.105190
Bmw 530 Xdrive M Paket,"29 500 €
Prețul e negociabil",29500.0,2017,150 000,N/A,https://www.olx.ro/d/oferta/bmw-530-xdrive-m-paket-IDjJHto.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qn0bzxlmw0zl2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cu0jk0n9r62k2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ekett4yxdrb2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rk4ug1wc3v561-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l7h7i0yg1u7k3-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jJHto,2025-09-11T07:40:47.432390
Bmw X5 3 0D Mild Hybrid 298Cp M Paket Pro Panorama Iconic Glow,"79 000 €
Prețul e negociabil",79000.0,2025,15 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-3-0d-mild-hybrid-298cp-m-paket-pro-panorama-iconic-glow-IDjHJec.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pt4lrlllm34n2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hmwk239te6zb3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/stdkeab8wh601-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rzxqi2i44n3z1-RO/image;s=1000x760;https://frankfurt.apollo.olxcdn.com:443/v1/files/xi9p3xgxdxpe2-RO/image;s=1000x750,electric,automatic,SUV,BMW,X5,olx_jHJec,2025-09-11T07:41:12.433604
Bmw Seria 3 G20 Sedan 318D Stare Excelenta,"22 990 €
Prețul e negociabil",22990.0,2020,111 442,N/A,https://www.olx.ro/d/oferta/bmw-seria-3-g20-sedan-318d-stare-excelenta-IDjILho.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rtcna936s02k2-RO/image;s=3363x2538;https://frankfurt.apollo.olxcdn.com:443/v1/files/yngayn5um7xd1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uf2q1vth4rnp1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j3557hbr314r2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ht0n5vne76oa-RO/image;s=4000x3000,diesel,automatic,Berlina,BMW,Seria 3,olx_jILho,2025-09-11T07:41:17.394041
Bmw 530 Xd Mild Hybrid 286 Cp,37 500 €,37500.0,2020,137 000,N/A,https://www.olx.ro/d/oferta/bmw-530-xd-mild-hybrid-286-cp-IDjsS9i.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/07x76uoir1152-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/k1or10mbfgyd-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/e7wo5lrvlqe11-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/meezxua6y3qd-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/78855vcxm6i23-RO/image;s=1000x664,diesel,automatic,Berlina,BMW,Unknown,olx_jsS9i,2025-09-11T07:41:21.831399
Bmw 330I Xdrive,"34 999 €
Prețul e negociabil",34999.0,2022,87 643,N/A,https://www.olx.ro/d/oferta/bmw-330i-xdrive-IDjzIUu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/eliivi0a25an1-RO/image;s=1000x599;https://frankfurt.apollo.olxcdn.com:443/v1/files/c829cw2zu0ek2-RO/image;s=1000x746;https://frankfurt.apollo.olxcdn.com:443/v1/files/yo6v5786un7i3-RO/image;s=1000x590;https://frankfurt.apollo.olxcdn.com:443/v1/files/ipqv7ryhe0wg3-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/x76207qhzede-RO/image;s=1000x667,petrol,automatic,Hatchback,BMW,Unknown,olx_jzIUu,2025-09-11T07:41:24.915687
Bmw Seria 1 Verificata In Reprezentanta Bmw Inainte De Achizitie,"10 900 €
Prețul e negociabil",10900.0,2018,191 000,N/A,https://www.olx.ro/d/oferta/bmw-seria-1-verificata-in-reprezentanta-bmw-inainte-de-achizitie-IDiTGwk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/33c8x3s6htal-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/i5xg6qz31zf6-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/9y7d4o62vpxh1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eq8m8sccwwbe1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gu4vm50bt2sd-RO/image;s=2000x1500,petrol,manual,Hatchback,BMW,Seria 1,olx_iTGwk,2025-09-11T07:41:54.037716
Bmw G30 2 0 190Cp An 2017 Luxuryline,"27 700 €
Prețul e negociabil",27700.0,2017,108 099,N/A,https://www.olx.ro/d/oferta/bmw-g30-2-0-190cp-an-2017-luxuryline-IDjHQz4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/owt4bluus6kt1-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/sjz7jcat3jtj2-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ypjxowemb2ua1-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/uqghrh2og05z1-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/40zswivu31no1-RO/image;s=768x1020,diesel,automatic,Berlina,BMW,Unknown,olx_jHQz4,2025-09-11T07:41:56.736238
