titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Bmw Seria 730 Xd 4X4 Ventilatie Masaj Incalzire Scaune Volan,43 300 €,43300.0,2020,170 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-seria-730-xd-4x4-ventilatie-masaj-incalzire-scaune-volan-IDjw83N.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i4fywamyr65s-RO/image;s=1000x985;https://frankfurt.apollo.olxcdn.com:443/v1/files/w3eod2amnbs83-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7tdj48cl8tv2-RO/image;s=722x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ozraiykkns7q-RO/image;s=962x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/p2mv5zq7gcun3-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 7,olx_jw83N,2025-09-14T19:28:42.429891
Bmw Seria 5 518D G30 M Sport Euro 6 2018,"22 950 €
Prețul e negociabil",22950.0,2020,189 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-5-518d-g30-m-sport-euro-6-2018-IDjEOEK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/g4v1ptog6aq73-RO/image;s=1599x1420;https://frankfurt.apollo.olxcdn.com:443/v1/files/jje50b4f9qyx-RO/image;s=1600x977;https://frankfurt.apollo.olxcdn.com:443/v1/files/lfmns1s3yzdk3-RO/image;s=1600x1244;https://frankfurt.apollo.olxcdn.com:443/v1/files/6isawqvs4a1-RO/image;s=1600x1337;https://frankfurt.apollo.olxcdn.com:443/v1/files/x590t05pk8zc2-RO/image;s=1200x1600,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 5,olx_jEOEK,2025-09-14T19:28:47.271907
Vand Bmw 320D Xdrive,"17 800 €
Prețul e negociabil",17800.0,2017,144 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-320d-xdrive-IDjC2zB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4ck4ziwek8v43-RO/image;s=1080x1332;https://frankfurt.apollo.olxcdn.com:443/v1/files/rml734wm26bj1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/i8cw30ixk3jw2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/otb6mak27hdk2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/6pa333t43gzn3-RO/image;s=768x1024,diesel,automatic,Berlina,BMW,Unknown,olx_jC2zB,2025-09-14T19:29:08.348264
Bmw 118I F40 Fab 2022 Proprietar Panoramic Full Led Cockpit Lane,"19 970 €
Prețul e negociabil",19970.0,2022,69 400,Unknown,https://www.olx.ro/d/oferta/bmw-118i-f40-fab-2022-proprietar-panoramic-full-led-cockpit-lane-IDjO1uh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dgqls2os0p3d-RO/image;s=1000x693;https://frankfurt.apollo.olxcdn.com:443/v1/files/9cj9tz0onpjp3-RO/image;s=1000x649;https://frankfurt.apollo.olxcdn.com:443/v1/files/3zzpte5patac2-RO/image;s=1000x692;https://frankfurt.apollo.olxcdn.com:443/v1/files/2o2247h38v7j-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eluizzi0sd1g1-RO/image;s=1000x671,petrol,automatic,Hatchback,BMW,Unknown,olx_jO1uh,2025-09-14T19:29:33.026967
Bmw X3 2 0 Xdrive Luxury Line 2020 Virtual Cockpit Rar Efectuat,"26 990 €
Prețul e negociabil",26990.0,2020,141 000,Unknown,https://www.olx.ro/d/oferta/bmw-x3-2-0-xdrive-luxury-line-2020-virtual-cockpit-rar-efectuat-IDjF5Op.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4fpyhcgexrfs3-RO/image;s=1000x793;https://frankfurt.apollo.olxcdn.com:443/v1/files/17s7umaaxfaa3-RO/image;s=1000x716;https://frankfurt.apollo.olxcdn.com:443/v1/files/zpbr9xov6z9t3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0xt8xtg2ngii3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1dt0pqxng3q5-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X3,olx_jF5Op,2025-09-14T19:30:04.218388
Predare Leasing Bmw G5X An Fabricatie 2019,"17 500 €
Prețul e negociabil",17500.0,2019,171 000,Unknown,https://www.olx.ro/d/oferta/predare-leasing-bmw-g5x-an-fabricatie-2019-IDiVmvy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sj8nb8usavyh1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/7xgqg4uo97co-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvgiaahqfp1b1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/ao047894uqkh3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5c030hl8hpn2-RO/image;s=756x1008,diesel,automatic,SUV,BMW,Unknown,olx_iVmvy,2025-09-14T19:30:22.385583
Bmw 520D 190Cp Impecabil Import Germania Dotri De Top,"22 950 €
Prețul e negociabil",22950.0,2017,173 000,Unknown,https://www.olx.ro/d/oferta/bmw-520d-190cp-impecabil-import-germania-dotri-de-top-IDjKdoR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/f30d9srnkrkv2-RO/image;s=1000x731;https://frankfurt.apollo.olxcdn.com:443/v1/files/bkwj31s1sujq2-RO/image;s=1000x708;https://frankfurt.apollo.olxcdn.com:443/v1/files/e5f5gp2v2dk6-RO/image;s=1000x763;https://frankfurt.apollo.olxcdn.com:443/v1/files/1j766ef5fvru-RO/image;s=1000x739;https://frankfurt.apollo.olxcdn.com:443/v1/files/4rq3naenhpl61-RO/image;s=1000x750,diesel,N/A,Berlina,BMW,Unknown,olx_jKdoR,2025-09-14T19:30:46.083793
Bmw Seria 2 Gran Coupe 220D Xdrive,31 000 €,31000.0,2021,75 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-2-gran-coupe-220d-xdrive-IDjFzmR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1itnxiglph3y1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/w1idzq41irlu2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/oprrnjl2ff6b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o2dphif0z1gi3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/i2z7sodvcvg03-RO/image;s=1000x750,diesel,automatic,Coupe,BMW,Seria 2,olx_jFzmR,2025-09-14T19:30:49.998682
Mercedes Glc 200D Amg 4Matic,"33 900 €
Prețul e negociabil",33900.0,2020,137 000,Unknown,https://www.olx.ro/d/oferta/mercedes-glc-200d-amg-4matic-IDjNtFl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6avw6301juvf-RO/image;s=5120x3414;https://frankfurt.apollo.olxcdn.com:443/v1/files/eg0algbawbm11-RO/image;s=5120x3414;https://frankfurt.apollo.olxcdn.com:443/v1/files/qc04679s2ih6-RO/image;s=5120x3414;https://frankfurt.apollo.olxcdn.com:443/v1/files/eb95z82zoleb-RO/image;s=5120x3414;https://frankfurt.apollo.olxcdn.com:443/v1/files/w6002opyofbb2-RO/image;s=5120x3414,diesel,automatic,SUV,MG,Unknown,olx_jNtFl,2025-09-14T19:31:09.164716
Gle Coupe 53 Amg,79 999 €,79999.0,2023,78 000,Unknown,https://www.olx.ro/d/oferta/gle-coupe-53-amg-IDjM34l.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/66ntv98cg1rs3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mxx5dwxegek33-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/iog4fww6zy88-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dyz4u68xb2xs3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4t9u3wmdggmg2-RO/image;s=750x1000,petrol,automatic,Coupe,MG,Unknown,olx_jM34l,2025-09-14T19:31:13.915676
Mercedes Benz C 43 Amg 4Matic 3 0 V6 362Cp 2017,31 000 €,31000.0,2017,125 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c-43-amg-4matic-3-0-v6-362cp-2017-IDjA90O.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kzabxilehqbv2-RO/image;s=1000x678;https://frankfurt.apollo.olxcdn.com:443/v1/files/brnu2i3y0bju1-RO/image;s=1000x642;https://frankfurt.apollo.olxcdn.com:443/v1/files/t7l0bkvs389x-RO/image;s=1000x712;https://frankfurt.apollo.olxcdn.com:443/v1/files/7atpmzrsd0362-RO/image;s=1000x644;https://frankfurt.apollo.olxcdn.com:443/v1/files/f68y6vn5oryn1-RO/image;s=1000x750,electric,N/A,Berlina,MG,Unknown,olx_jA90O,2025-09-14T19:31:16.814250
Mercedes Benz C Class 220,23 500 €,23500.0,2017,146 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c-class-220-IDjGriV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c7k56cpk8o2a3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/jzeqiuws4rff2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/i73f37vip2w7-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/sleur381yj3n-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/kognzu4k1mlk3-RO/image;s=3024x4032,diesel,automatic,Berlina,Unknown,Unknown,olx_jGriV,2025-09-14T19:31:21.551700
Mercedes Benz Glc,23 500 €,23500.0,2017,182 200,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-glc-IDjOgMh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rc6xyk4v9bmb2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/b46p222lcxk9-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pby2pycu6bok1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/vvuuudcfn2yv3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/osvadp8ovogg-RO/image;s=1000x750,diesel,automatic,SUV,Unknown,Unknown,olx_jOgMh,2025-09-14T19:31:25.827347
Mercedes Benz Cla 220D 2017,"15 900 €
Prețul e negociabil",15900.0,2017,165 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cla-220d-2017-IDgBlYB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/v4ydwwxp15yv3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ni3hu2hbbg4o3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/h963hhda043e-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ep7jy8d7n1e03-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/bc0e18gbom9k3-RO/image;s=2000x2667,diesel,automatic,Berlina,Unknown,Unknown,olx_gBlYB,2025-09-14T19:31:30.727741
Mercedes A200D 150Cp Automat 8 1 Impecabli Istoric Service Real,"19 500 €
Prețul e negociabil",19500.0,2019,144 000,Unknown,https://www.olx.ro/d/oferta/mercedes-a200d-150cp-automat-8-1-impecabli-istoric-service-real-IDjOgJP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/goq7mbyhmd1h1-RO/image;s=1539x1477;https://frankfurt.apollo.olxcdn.com:443/v1/files/ez2xvu3k06b1-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/74lu0fnlzdmb2-RO/image;s=1600x1103;https://frankfurt.apollo.olxcdn.com:443/v1/files/z8rk3d4ccycu3-RO/image;s=1600x687;https://frankfurt.apollo.olxcdn.com:443/v1/files/nz7lfrnu6f7l2-RO/image;s=1600x1397,diesel,automatic,Hatchback,Unknown,Unknown,olx_jOgJP,2025-09-14T19:31:35.097226
Mercedes Benz E Class W213 2018 E 300 Pachet Amg Burm Distro Etc,"25 250 €
Prețul e negociabil",25250.0,2018,135 168,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-e-class-w213-2018-e-300-pachet-amg-burm-distro-etc-IDjvv6n.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9d0608k0dh3s2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qq85xphxrtt13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/v48pz7nk425y2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e5uia1l9t8jz2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fq28wuu89br82-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jvv6n,2025-09-14T19:31:47.654613
Mercedes C Coupe,"21 600 €
Prețul e negociabil",21600.0,2017,131 000,Unknown,https://www.olx.ro/d/oferta/mercedes-c-coupe-IDjwBmn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i06mnag1tzm42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0mr8r1slaj5j-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mi28002pahdp3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kkhly0470a4b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2dn2nvtt6ic13-RO/image;s=1000x750,diesel,automatic,Coupe,Unknown,Unknown,olx_jwBmn,2025-09-14T19:32:19.763798
Vand Mercedes Benz Clasa E 220D 4Matic Amg Line,29 500 €,29500.0,2018,175 000,Unknown,https://www.olx.ro/d/oferta/vand-mercedes-benz-clasa-e-220d-4matic-amg-line-IDjNYZ6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hk4wotajgcdb3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k6bfpecl5tak-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sr1rc4bc66hk2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qehvsv4f91ct3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0kw32r3sjlg42-RO/image;s=750x1000,diesel,automatic,Berlina,MG,Unknown,olx_jNYZ6,2025-09-14T19:32:28.473063
Mercedes Benz E220D Coup Amg Line,"25 900 €
Prețul e negociabil",25900.0,2018,163 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-e220d-coup-amg-line-IDjGAvl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cpg1lt65osny-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/54xgcuc7v4go2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ds6q52ctoiu42-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sef1qfzzleec3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tba5pyyyx10v1-RO/image;s=750x1000,diesel,N/A,Coupe,MG,Unknown,olx_jGAvl,2025-09-14T19:33:05.746774
Mercedes Benz Cla 38295 Km Amg Tva Deductibil Led Piele Navi,"28 900 €
Prețul e negociabil",28900.0,2022,38 295,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cla-38295-km-amg-tva-deductibil-led-piele-navi-IDjMWy6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q4crs6ju41ug2-RO/image;s=3676x2455;https://frankfurt.apollo.olxcdn.com:443/v1/files/hcozsmi9dlxv2-RO/image;s=3976x2656;https://frankfurt.apollo.olxcdn.com:443/v1/files/za64b3q9ea6p3-RO/image;s=4240x2832;https://frankfurt.apollo.olxcdn.com:443/v1/files/zkat1mbt3bie3-RO/image;s=3460x2311;https://frankfurt.apollo.olxcdn.com:443/v1/files/f2i7qpbwylzc2-RO/image;s=4171x2786,petrol,automatic,Berlina,MG,Unknown,olx_jMWy6,2025-09-14T19:33:25.288163
Mercedes Benz Gle 350D Coupe 4Matic Amg Pack,36 500 €,36500.0,2019,105 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-gle-350d-coupe-4matic-amg-pack-IDjNl5Q.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vns21ecv64jz1-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/e9jcpyze1v4u3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/iz4uorc258y42-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/as2wc48h1z3k1-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/2iu981juyjpn2-RO/image;s=2000x2667,diesel,automatic,Coupe,MG,Unknown,olx_jNl5Q,2025-09-14T19:33:28.437633
