titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A6 50 Tdi 286Cp Mild Hybrid 135 000Km,"27 900 €
Prețul e negociabil",27900.0,2019,135 000,Unknown,https://www.olx.ro/d/oferta/audi-a6-50-tdi-286cp-mild-hybrid-135-000km-IDjNgO4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1hr7mpygozgp2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ij61us75mcxs-RO/image;s=1000x699;https://frankfurt.apollo.olxcdn.com:443/v1/files/dzswkyydjb212-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8izwl8ngtrdr2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e834ml31b7a01-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A6,olx_jNgO4,2025-09-14T15:37:05.660551
Audi Q2 S Line 2021,20 900 €,20900.0,2021,39 000,Unknown,https://www.olx.ro/d/oferta/audi-q2-s-line-2021-IDjNIG5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i2a8ktbcyibx2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1uhlyfwrbtuz1-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/omjespb8svg01-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0x3mq5pwsz4m-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9k4w9p9cm6t-RO/image;s=750x1000,petrol,automatic,SUV,Audi,Q2,olx_jNIG5,2025-09-14T15:37:13.603018
Audi A8 2017 3 0 Tdi Matrix,"27 000 €
Prețul e negociabil",27000.0,2017,95 000,Unknown,https://www.olx.ro/d/oferta/audi-a8-2017-3-0-tdi-matrix-IDj6HKR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q5l3ru0vta6m3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/sh08q15zqz423-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/ykwy05iwe07r2-RO/image;s=924x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mwjiefas0s8j3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/dr8701nno7qo1-RO/image;s=2000x924,diesel,automatic,Berlina,Audi,A8,olx_j6HKR,2025-09-14T15:37:21.126942
Audi Sq5 354 Cp Webasto Head Up Variante,24 500 €,24500.0,1038,185 000,Unknown,https://www.olx.ro/d/oferta/audi-sq5-354-cp-webasto-head-up-variante-IDjNRr3.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d3kg10387057-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0oewwyibzdu9-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l928vt0ktbjx1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j7fzbcgfwqw3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/yppfav3dn27a-RO/image;s=1000x750,petrol,N/A,SUV,Audi,Q5,olx_jNRr3,2025-09-14T15:37:25.121265
Audi A5 S Line Impecabil,20 900 €,20900.0,2019,200 000,Unknown,https://www.olx.ro/d/oferta/audi-a5-s-line-impecabil-IDjO1L1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/szqxek0h4xg2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4605ywkni8td-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/tmb1rywslssk1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/g475aus7wtav3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gqwk41kqf0gl1-RO/image;s=1000x750,hybrid,automatic,Coupe,Audi,A5,olx_jO1L1,2025-09-14T15:37:40.184349
Bmw Seria 3 M Sport Xdrive Mildhybrid,24 700 €,24700.0,2020,142 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-3-m-sport-xdrive-mildhybrid-IDjO75I.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4kso4r8tdahg-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/p8esyyy39c2y1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mup72to1vcuc-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/67rw3le1szbf-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytd3otvl0ezm3-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 3,olx_jO75I,2025-09-14T15:37:48.734631
740Ld 2022 Prima Inmatriculare Mild Hibrid In Garantie,"65 000 €
Prețul e negociabil",65000.0,2021,103 700,Unknown,https://www.olx.ro/d/oferta/740ld-2022-prima-inmatriculare-mild-hibrid-in-garantie-IDjNY0p.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tdxsxw8l58z42-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uw6ojue5jtj21-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j0519r59lyef1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/i35a5tmt1rky-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yzb4c6y7prqo2-RO/image;s=1500x2000,hybrid,automatic,Berlina,Unknown,Unknown,olx_jNY0p,2025-09-14T15:37:52.597912
Bmw X Drive Tractiune Integrala,24 500 €,24500.0,2019,162 000,Unknown,https://www.olx.ro/d/oferta/bmw-x-drive-tractiune-integrala-IDjOeGM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qq7xtjbzdpkq3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/xw8yktkxijqh2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/az2scvci3m453-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/1rxpvom2j8uc3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/ocrnghr1lviq3-RO/image;s=1020x765,diesel,automatic,Berlina,BMW,Unknown,olx_jOeGM,2025-09-14T15:38:04.846316
Bmw X3 3 0I Twin Turbo G01,"23 500 €
Prețul e negociabil",23500.0,2018,127 800,Unknown,https://www.olx.ro/d/oferta/bmw-x3-3-0i-twin-turbo-g01-IDjFmDm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e5dtveql5mqx2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/hmecr6kckz091-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/spiw6h252pfj2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/5iglpvqxrkt41-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/2inuljto9p0i2-RO/image;s=1020x765,petrol,automatic,SUV,BMW,X3,olx_jFmDm,2025-09-14T15:38:13.423961
Bmw Seria 1 F40 2020,14 750 €,14750.0,2020,142 000,Unknown,https://www.olx.ro/d/oferta/bmw-seria-1-f40-2020-IDjx2Ej.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jw0sy92elm581-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/35fb7xqr2iak3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/y1i0txq9qrec-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/elamen49e34z2-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7k6sawfjh4e3-RO/image;s=2000x924,diesel,manual,Hatchback,BMW,Seria 1,olx_jx2Ej,2025-09-14T15:38:18.326782
Bmw X3 An 2018 Motorizare 3 0 Diesel X Drive,27 990 €,27990.0,2018,195 863,Unknown,https://www.olx.ro/d/oferta/bmw-x3-an-2018-motorizare-3-0-diesel-x-drive-IDjOeaz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jlfoal6f4rpu2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bnn06y7sxly83-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/85qbgsg05xv73-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9s4hghnn3hvf1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fa10figeywb61-RO/image;s=750x1000,diesel,automatic,SUV,BMW,X3,olx_jOeaz,2025-09-14T15:38:29.149078
Bmw X6 M Pachet Laser Swarovski,49 450 €,49450.0,2020,179 000,Unknown,https://www.olx.ro/d/oferta/bmw-x6-m-pachet-laser-swarovski-IDjMlg8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0aeno3eixzb82-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/hrvc1062clpa1-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/8ffzybj2iwi82-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/tnlpmvqc83ll2-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/jkufitw2jcyo3-RO/image;s=1600x1067,diesel,automatic,SUV,BMW,X6,olx_jMlg8,2025-09-14T15:38:33.533580
Vand Bmw 420D G22,39 499 €,39499.0,2022,53 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-420d-g22-IDjJpsG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o7t2xxiiuqlh2-RO/image;s=1000x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/agupwjwxfx9m3-RO/image;s=1000x697;https://frankfurt.apollo.olxcdn.com:443/v1/files/f50jvc4i3e602-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/s985xdbed2rr2-RO/image;s=1000x678;https://frankfurt.apollo.olxcdn.com:443/v1/files/c2zkalx884o3-RO/image;s=1000x750,diesel,automatic,Coupe,BMW,Unknown,olx_jJpsG,2025-09-14T15:38:42.082205
Bmw X3 Xdrive30E Plug In Hybrid M Sport Int Ext 292 Cp 2020 Euro 6D,"31 000 €
Prețul e negociabil",31000.0,2020,111 000,Unknown,https://www.olx.ro/d/oferta/bmw-x3-xdrive30e-plug-in-hybrid-m-sport-int-ext-292-cp-2020-euro-6d-IDhNgTn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1i304431i59x-RO/image;s=1000x723;https://frankfurt.apollo.olxcdn.com:443/v1/files/lme4bzlfei7n-RO/image;s=1000x703;https://frankfurt.apollo.olxcdn.com:443/v1/files/zo9aelkcrabu3-RO/image;s=1000x703;https://frankfurt.apollo.olxcdn.com:443/v1/files/suxf2mznzq1t-RO/image;s=1000x707;https://frankfurt.apollo.olxcdn.com:443/v1/files/v2n1v62gxmjq-RO/image;s=1000x726,hybrid,automatic,SUV,BMW,X3,olx_hNgTn,2025-09-14T15:38:46.126348
Bmw 330I Benzina,"26 500 €
Prețul e negociabil",26500.0,2020,160 000,Unknown,https://www.olx.ro/d/oferta/bmw-330i-benzina-IDiJP0g.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jjdu6tsqphqi3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4g1q3p6d0nmn3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/odtywz2brfdu-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1u25rhjl3w2o3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hsk28gry36td2-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_iJP0g,2025-09-14T15:38:55.650720
Bmw X6 3 0D Mhev M Paket Pro Scaune M Sky Lounge Soft Close,"85 000 €
Prețul e negociabil",85000.0,2024,25 000,Unknown,https://www.olx.ro/d/oferta/bmw-x6-3-0d-mhev-m-paket-pro-scaune-m-sky-lounge-soft-close-IDjNoMN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h0mgau5oo2pv1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7epl9sgjtihk-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lgzfi5qi2uco1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ctsbs26jqot1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/82npp914foa11-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X6,olx_jNoMN,2025-09-14T15:38:59.330693
Primul Proprietar Vand Bmw Seria 5 Arata Si Functioneaza 10 10,"23 300 €
Prețul e negociabil",23300.0,2018,183 000,Unknown,https://www.olx.ro/d/oferta/primul-proprietar-vand-bmw-seria-5-arata-si-functioneaza-10-10-IDjOclV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rrhtyeq71veg1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fta33pmfqyje2-RO/image;s=460x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pwadd7unwk6t-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hynvyaluyk35-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/grzgszdbtmah1-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 5,olx_jOclV,2025-09-14T15:39:03.507788
Bmw 530 Xdrive M Paket,"29 500 €
Prețul e negociabil",29500.0,2017,150 000,Unknown,https://www.olx.ro/d/oferta/bmw-530-xdrive-m-paket-IDjJHto.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qn0bzxlmw0zl2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cu0jk0n9r62k2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ekett4yxdrb2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rk4ug1wc3v561-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l7h7i0yg1u7k3-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jJHto,2025-09-14T15:39:08.181688
Bmw Seria 540I G30 M Pack 340Hp,"28 700 €
Prețul e negociabil",28700.0,2018,150 200,Unknown,https://www.olx.ro/d/oferta/bmw-seria-540i-g30-m-pack-340hp-IDjLzad.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bapy2ylos1a93-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qdbffp53ufm91-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/b9hd7auvjoij2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/h7m6041rf8rz-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/txdc4olskvcv2-RO/image;s=1000x563,petrol,automatic,Berlina,BMW,Seria 5,olx_jLzad,2025-09-14T15:39:21.325513
Bmw 218D Active Tourer 2018 Euro 6,"14 890 €
Prețul e negociabil",14890.0,2018,195 000,Unknown,https://www.olx.ro/d/oferta/bmw-218d-active-tourer-2018-euro-6-IDiO7YY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m5wo6vrykqnr3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/tvp2v2p39aov-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/lhfa81huu1412-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/w82pyrdls5t23-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/3x5fexeojyiv-RO/image;s=1024x768,diesel,automatic,Hatchback,BMW,Unknown,olx_iO7YY,2025-09-14T15:39:24.272633
Bmw X5 3 0D Mild Hybrid 298Cp M Paket Pro Panorama Iconic Glow,"78 000 €
Prețul e negociabil",78000.0,2025,15 000,Unknown,https://www.olx.ro/d/oferta/bmw-x5-3-0d-mild-hybrid-298cp-m-paket-pro-panorama-iconic-glow-IDjOcIM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dgrnk80caynq3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1z9ezh9sktp21-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3pp9fo52f9rh3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/x3pbc51mrv6n2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4d8muxfnjttb-RO/image;s=1000x750,electric,automatic,SUV,BMW,X5,olx_jOcIM,2025-09-14T15:39:48.292380
Bmw X1 Xline Diesel 150 Cp Euro 6 Full Led Km Reali,"16 400 €
Prețul e negociabil",16400.0,2018,177 911,Unknown,https://www.olx.ro/d/oferta/bmw-x1-xline-diesel-150-cp-euro-6-full-led-km-reali-IDjzmAF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bm5phxfxxk26-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rfac569b166t1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/85u2o55shifa3-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n44ntq4m46iv2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j6ld925i2iw23-RO/image;s=4000x3000,diesel,manual,SUV,BMW,X1,olx_jzmAF,2025-09-14T15:40:04.479428
Pret Fix Fara Schimburi Bmw X2 M 190 Cp Xdrive 140000 Km Pret Fi,18 450 €,18450.0,2019,140 000,Unknown,https://www.olx.ro/d/oferta/pret-fix-fara-schimburi-bmw-x2-m-190-cp-xdrive-140000-km-pret-fi-IDilR71.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/abv27ja03sru1-RO/image;s=1079x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/3o7iowgi2df81-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/n4upeobzzd7-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/xvhh7tiunzat-RO/image;s=1080x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/s72jccfyh4s5-RO/image;s=1079x1436,diesel,automatic,SUV,BMW,iX,olx_ilR71,2025-09-14T15:40:08.326891
Pret Fix Fara Schimburi Bmw X1 190 Cp Tractiune Fata,13 975 €,13975.0,2017,198 000,Unknown,https://www.olx.ro/d/oferta/pret-fix-fara-schimburi-bmw-x1-190-cp-tractiune-fata-IDilQEG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jlmvv1j6lxxj-RO/image;s=1080x1422;https://frankfurt.apollo.olxcdn.com:443/v1/files/kzffxuyq84k-RO/image;s=1079x1416;https://frankfurt.apollo.olxcdn.com:443/v1/files/z4tyq1dfy5tn-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/eag766ff6hz42-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/y3lnmr2x2kdc-RO/image;s=1079x1440,diesel,automatic,SUV,BMW,iX,olx_ilQEG,2025-09-14T15:40:17.749672
