titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bmw 320I Xdrive 82000 Km,19 200 €,19200.0,2018,82 000,N/A,https://www.olx.ro/d/oferta/bmw-320i-xdrive-82000-km-IDjMZYE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d0vlu6yr7a513-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bsx6wdtdtaw21-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sdwtfh1jdft1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j76y98zyblvm3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/h0br6t6a7fru1-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jMZYE,2025-09-09T22:32:02.236153
Bmw 318I Aut Sport Line Benzina,13 800 €,13800.0,2018,154 000,N/A,https://www.olx.ro/d/oferta/bmw-318i-aut-sport-line-benzina-IDjmxSc.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/57sik37pd1fy1-RO/image;s=1931x1087;https://frankfurt.apollo.olxcdn.com:443/v1/files/qra1hc0kiqqm-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/a4egoyhme1ed3-RO/image;s=2048x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/lettpclis1rt2-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/ap6zcfoo8x101-RO/image;s=1087x1931,petrol,automatic,Berlina,BMW,Unknown,olx_jmxSc,2025-09-09T22:32:05.419150
Bbmw X5 G05 M40I Matrix M Pachet,"45 900 €
Prețul e negociabil",45900.0,2020,150 000,N/A,https://www.olx.ro/d/oferta/bbmw-x5-g05-m40i-matrix-m-pachet-IDjLky1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/l393je4hsiae-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/o64fgbpzv8873-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/7en3rlridvhb1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lit06zzr3qeg-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/dseb6stdxqlt1-RO/image;s=1600x1200,petrol,automatic,SUV,BMW,iX,olx_jLky1,2025-09-09T22:32:08.766545
Vand Bmw X4 M40I,"34 600 €
Prețul e negociabil",34600.0,2019,190 000,N/A,https://www.olx.ro/d/oferta/vand-bmw-x4-m40i-IDjLyXf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3hr51uuuud5a-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/whrhes6ilho11-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/ux9oprg0bpzb-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/o3kqf3whd2392-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qwbkst247ed52-RO/image;s=1000x563,petrol,automatic,SUV,BMW,M4,olx_jLyXf,2025-09-09T22:32:12.677342
Bmw X3 Xdrive 30I 2 0 252Cp Panoramic M Pachet Interior Exterior,"27 390 €
Prețul e negociabil",27390.0,2018,165 200,N/A,https://www.olx.ro/d/oferta/bmw-x3-xdrive-30i-2-0-252cp-panoramic-m-pachet-interior-exterior-IDjt8IJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jrivpiyqk0d12-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cspbo62nvbbs3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cfpx2zcfxkfb1-RO/image;s=800x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rcxie9er3rc52-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/z50wzlgz6eyr2-RO/image;s=1001x750,petrol,automatic,SUV,BMW,X3,olx_jt8IJ,2025-09-09T22:32:17.239626
Bmw Seria 1 Verificata In Reprezentanta Bmw Inainte De Achizitie,"10 900 €
Prețul e negociabil",10900.0,2018,191 000,N/A,https://www.olx.ro/d/oferta/bmw-seria-1-verificata-in-reprezentanta-bmw-inainte-de-achizitie-IDiTGwk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/33c8x3s6htal-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/i5xg6qz31zf6-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/9y7d4o62vpxh1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eq8m8sccwwbe1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gu4vm50bt2sd-RO/image;s=2000x1500,petrol,manual,Hatchback,BMW,Seria 1,olx_iTGwk,2025-09-09T22:32:20.443138
Bmw F10 Seria 5 520I M Pachet 2016,"14 999 €
Prețul e negociabil",14999.0,2016,186 100,N/A,https://www.olx.ro/d/oferta/bmw-f10-seria-5-520i-m-pachet-2016-IDjFEBL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/21wcj0w225t02-RO/image;s=713x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/evpk9exarv52-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/enpbm63ukpnk-RO/image;s=914x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6kf3wk0jy2go3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zp0lo2u3ghpk1-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Seria 5,olx_jFEBL,2025-09-09T22:32:23.830358
Bmw Seria2 Gt 1 5 Benzina 136Cp 172 000Km 2021,21 600 €,21600.0,2021,172 000,N/A,https://www.olx.ro/d/oferta/bmw-seria2-gt-1-5-benzina-136cp-172-000km-2021-IDjKlAh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6xrqsjbs1bk1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1s1qizkzx2nx1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lej0o4z1zeov1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/r5t2m3xhu2pg2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/brqu8b386vm73-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jKlAh,2025-09-09T22:32:27.562585
Bmw 218I Tva Deductibil Garantie 1 3 Ani,19 800 €,19800.0,2021,146 000,N/A,https://www.olx.ro/d/oferta/bmw-218i-tva-deductibil-garantie-1-3-ani-IDjw0Dy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/w1kfzo8u3r0v2-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/28ay0toptimi1-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/fcrewhdinj3k3-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/mava3jb5tv691-RO/image;s=1600x1062;https://frankfurt.apollo.olxcdn.com:443/v1/files/jv2fkhw0ucbc2-RO/image;s=1600x1062,petrol,automatic,Berlina,BMW,Unknown,olx_jw0Dy,2025-09-09T22:32:31.249562
Bmw 750Li M Packet 450 Cp 85000 Km,"31 900 €
Prețul e negociabil",31900.0,2016,85 000,N/A,https://www.olx.ro/d/oferta/bmw-750li-m-packet-450-cp-85000-km-IDjmkw4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xj0qpus91h482-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bkolgn7ezcyr1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytmjonqxbtlx1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/dct7adk6bwlh3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/f9evqibjtdqm1-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jmkw4,2025-09-09T22:32:35.179538
Bmw X3 Full Option,"31 800 €
Prețul e negociabil",31800.0,2019,133 000,N/A,https://www.olx.ro/d/oferta/bmw-x3-full-option-IDjxcUu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sx8zjddf897i3-RO/image;s=924x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mt98l38vsunc3-RO/image;s=2000x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/zhh1rma466m82-RO/image;s=924x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zg11ltuarfmf-RO/image;s=924x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9rhx7qqqkp41-RO/image;s=2000x924,petrol,automatic,SUV,BMW,X3,olx_jxcUu,2025-09-09T22:32:39.118299
Bmw Seria 5 530I 252 Cp Luxury Line,23 500 €,23500.0,2017,158 100,N/A,https://www.olx.ro/d/oferta/bmw-seria-5-530i-252-cp-luxury-line-IDjKpkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ojv477vvmuxs-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gfjrbb0ib4xy-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cxv9ijoshyu23-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/39qdjonls4gd-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/phgx9g9jftbm2-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Seria 5,olx_jKpkt,2025-09-09T22:32:42.752790
Bmw 118I Model Luxury 2022 12000 Km,"23 000 €
Prețul e negociabil",23000.0,2022,12 200,N/A,https://www.olx.ro/d/oferta/bmw-118i-model-luxury-2022-12000-km-IDjDjvT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/n3djr5jain2e2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gjhpevhvzrgn3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/oij5bvgfre4w-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6zzhr7m7ijt71-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/mcxrt8ud51wr1-RO/image;s=4032x3024,petrol,automatic,Hatchback,BMW,Unknown,olx_jDjvT,2025-09-09T22:32:46.111072
X5 G05 340Cp Primul Proprietar De Noua,"46 500 €
Prețul e negociabil",46500.0,2019,146 500,N/A,https://www.olx.ro/d/oferta/x5-g05-340cp-primul-proprietar-de-noua-IDjEQkH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vp2hxnad30u91-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bj9zf4f2ixyc-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xwg1z382cofy1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o9jkdscne1t42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a809j785w7r03-RO/image;s=1000x750,petrol,automatic,SUV,Unknown,Unknown,olx_jEQkH,2025-09-09T22:32:49.115394
Bmw 530E Facelift Luxury Line 2020,27 990 €,27990.0,2021,122 844,N/A,https://www.olx.ro/d/oferta/bmw-530e-facelift-luxury-line-2020-IDjKK4u.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7qo3qap9g6rq1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/sud1ky1exwa11-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/v0okhmja6hag1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ydoae0wdh4co-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/27ye4enykn7k2-RO/image;s=1200x1600,petrol,automatic,Berlina,BMW,Unknown,olx_jKK4u,2025-09-09T22:32:53.090222
Bmw 540Ixdrivem Sportlaserheadup,46 500 €,46500.0,2020,90 000,N/A,https://www.olx.ro/d/oferta/bmw-540ixdrivem-sportlaserheadup-IDjnsKN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gf6j35tt5rop3-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/pe8n7s9kdfii1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/cjfukmdh7mzu2-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/7hd3kc5d5t7j2-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/615tz8ofnl8l3-RO/image;s=1000x667,petrol,automatic,Berlina,BMW,iX,olx_jnsKN,2025-09-09T22:32:55.880209
Bmw X1 20I Xdrive 4X4,13 700 €,13700.0,2016,70 000,N/A,https://www.olx.ro/d/oferta/bmw-x1-20i-xdrive-4x4-IDjtfMU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/aic4lmy76wac1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qz8xe01gwajl1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rgzo9lr8z0ac2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vv8gnovzjwyi2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qo4zhg5qb8t11-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X1,olx_jtfMU,2025-09-09T22:32:59.436865
Bmw 750I Xdrive Long,"25 000 €
Prețul e negociabil",25000.0,2017,155 000,N/A,https://www.olx.ro/d/oferta/bmw-750i-xdrive-long-IDjr2sA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/u08e9rp7cmic2-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/fakospjzoqbt3-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/ungtlex32yjr2-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/5vpklu6010663-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/8f552ehrkpzj2-RO/image;s=2000x934,petrol,automatic,Berlina,BMW,Unknown,olx_jr2sA,2025-09-09T22:33:03.307748
Bmw 320 I 2019 184 Cai,23 250 €,23250.0,2019,114 000,N/A,https://www.olx.ro/d/oferta/bmw-320-i-2019-184-cai-IDjMSsd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/b6p02ypfqhve3-RO/image;s=1000x561;https://frankfurt.apollo.olxcdn.com:443/v1/files/h6htvl8ecv8d1-RO/image;s=1000x561;https://frankfurt.apollo.olxcdn.com:443/v1/files/fgxxrcazr0be2-RO/image;s=1000x561;https://frankfurt.apollo.olxcdn.com:443/v1/files/nn7453njm9e73-RO/image;s=1000x561;https://frankfurt.apollo.olxcdn.com:443/v1/files/1fjkauksb6622-RO/image;s=1000x561,petrol,automatic,Berlina,BMW,Unknown,olx_jMSsd,2025-09-09T22:33:07.110834
Bmw 530E Xdrive 2021,29 900 €,29900.0,2021,124 000,N/A,https://www.olx.ro/d/oferta/bmw-530e-xdrive-2021-IDjM9up.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7n9beypjxza-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/6krrvp8q5vpx-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/pc06cjok1njy2-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/y3o97a2vot77-RO/image;s=1000x645;https://frankfurt.apollo.olxcdn.com:443/v1/files/hjixikoydsjz1-RO/image;s=1000x680,petrol,automatic,Berlina,BMW,Unknown,olx_jM9up,2025-09-09T22:33:10.844371
Bmw X4 M40I Xdrive,"36 600 €
Prețul e negociabil",36600.0,2019,120 700,N/A,https://www.olx.ro/d/oferta/bmw-x4-m40i-xdrive-IDjHTEM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zrutu2wq6o6i2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/51hka0jhodpz-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8c1kxzkw1x5u3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/xabozjhal0e-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/k7phugyg5gbq1-RO/image;s=2000x1500,petrol,N/A,SUV,BMW,M4,olx_jHTEM,2025-09-09T22:33:15.116751
Bmw X4 M40I 360 Cp M Performance 130000 Km,"39 900 €
Prețul e negociabil",39900.0,2019,130 000,N/A,https://www.olx.ro/d/oferta/bmw-x4-m40i-360-cp-m-performance-130000-km-IDjJ2Zt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bejbiz1lzshx-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/y4mx1g83ef3p2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/58z205u7w3421-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ri38gtdz9hq1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ld6atdww0p53-RO/image;s=5712x4284,petrol,automatic,SUV,BMW,M4,olx_jJ2Zt,2025-09-09T22:33:18.665948
Bmw 530I Xdrive G30 Luxury Line Istoric Complet Piele Alba,25 599 €,25599.0,2017,129 980,N/A,https://www.olx.ro/d/oferta/bmw-530i-xdrive-g30-luxury-line-istoric-complet-piele-alba-IDjMPAz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yer0k5tb052t2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/a8kcil0h53sw2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y2ayr73k9i8x2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yy9575ycgy5s2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bhs32skam77v-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_jMPAz,2025-09-09T22:33:23.298364
Bmv G30 530I 252Cp Motor 2000Cm Variante,"19 900 €
Prețul e negociabil",19900.0,2018,140 000,N/A,https://www.olx.ro/d/oferta/bmv-g30-530i-252cp-motor-2000cm-variante-IDjMOWn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5esa256g2oec3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/unsnqd18s26v-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/fk70hn7pinzu3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/cutajd371b4j-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ed90uhjtfyf22-RO/image;s=1024x768,petrol,automatic,Berlina,Unknown,Unknown,olx_jMOWn,2025-09-09T22:33:27.636732
