titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mercedes Benz Gle 400D 4Matic Airmatic 9G Tronic Amg Tva Deductibil,"69 900 €
Prețul e negociabil",69900.0,2020,90 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-gle-400d-4matic-airmatic-9g-tronic-amg-tva-deductibil-IDjL13j.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gbymyjkvjl192-RO/image;s=2048x1962;https://frankfurt.apollo.olxcdn.com:443/v1/files/yz3uxaip3lqq2-RO/image;s=2048x1516;https://frankfurt.apollo.olxcdn.com:443/v1/files/d1z7io34epjy-RO/image;s=2048x1503;https://frankfurt.apollo.olxcdn.com:443/v1/files/na8ojm0mv2vm1-RO/image;s=2048x1901;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8crfbzjm61a1-RO/image;s=2048x1357,diesel,automatic,SUV,MG,Unknown,olx_jL13j,2025-09-10T13:33:08.945521
Mercedes Benz Cls 350,"49 999 €
Prețul e negociabil",49999.0,2020,49 500,N/A,https://www.olx.ro/d/oferta/mercedes-benz-cls-350-IDjMCP4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qwdhlh9bxxo72-RO/image;s=939x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pfu3hamlutk52-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/c88af7i1g6582-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/crbjhlo2yog13-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j1ttyzeqd2a02-RO/image;s=750x1000,hybrid,automatic,Berlina,Unknown,Unknown,olx_jMCP4,2025-09-10T13:33:16.847020
Mercedes C220 Packet C63 Amg Maxhaust Burmaster 2017,"23 350 €
Prețul e negociabil",23350.0,2017,190 000,N/A,https://www.olx.ro/d/oferta/mercedes-c220-packet-c63-amg-maxhaust-burmaster-2017-IDjNarG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zc2ogdbv2eym2-RO/image;s=1000x793;https://frankfurt.apollo.olxcdn.com:443/v1/files/g111iupdx5a81-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/21b9nec96ti23-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/67np7i7fktce3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/k3qpxvhxverv1-RO/image;s=1000x643,diesel,automatic,Coupe,MG,Unknown,olx_jNarG,2025-09-10T13:33:21.431593
Mercedes S450 Amg Long 150 000 Km Full,53 900 €,53900.0,2017,148 000,N/A,https://www.olx.ro/d/oferta/mercedes-s450-amg-long-150-000-km-full-IDjwAzu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/53iygm0ff6xt2-RO/image;s=1985x1489;https://frankfurt.apollo.olxcdn.com:443/v1/files/k761go00oqrc3-RO/image;s=1280x911;https://frankfurt.apollo.olxcdn.com:443/v1/files/p7o3261c9f7a1-RO/image;s=1280x960;https://frankfurt.apollo.olxcdn.com:443/v1/files/tsjkjgun113w1-RO/image;s=1280x960;https://frankfurt.apollo.olxcdn.com:443/v1/files/oapzlmhzmcgd1-RO/image;s=1280x981,petrol,automatic,Berlina,MG,Unknown,olx_jwAzu,2025-09-10T13:33:24.846972
Mercedes Benz S63 Amg Full Option,"84 500 €
Prețul e negociabil",84500.0,2018,114 500,N/A,https://www.olx.ro/d/oferta/mercedes-benz-s63-amg-full-option-IDjDlvq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8qziltzodv3y1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/r2705lp59qy2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/pjzqlmsqtj9c-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/bznhv5zobnw03-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/4r3q9xai87ic3-RO/image;s=1600x1200,petrol,automatic,Berlina,MG,Unknown,olx_jDlvq,2025-09-10T13:33:28.809192
Mercedes S400 Amg An 2018,"46 900 €
Prețul e negociabil",46900.0,2019,180 000,N/A,https://www.olx.ro/d/oferta/mercedes-s400-amg-an-2018-IDjHca5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ipnysw4v3i6q2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/gcqltxdiesd41-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/em6oq3vbqrl4-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/9oqou7kgau94-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ycfgnl8xcjq3-RO/image;s=1600x1200,diesel,automatic,Berlina,MG,Unknown,olx_jHca5,2025-09-10T13:33:32.106535
Mercedes E Klasse 220,25 000 €,25000.0,2018,179 000,N/A,https://www.olx.ro/d/oferta/mercedes-e-klasse-220-IDjN9YB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/v7q28mb6953k-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/b51ec5miigm73-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lb5v3zc2y6ki3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/o4hnalmz1uc02-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/4cltjzfir0uu3-RO/image;s=1600x1200,diesel,automatic,Berlina,Unknown,Unknown,olx_jN9YB,2025-09-10T13:33:36.619753
Mercedes C Class W205 I 4 Matic Primul Proprietar,"20 899 €
Prețul e negociabil",20899.0,2017,117,N/A,https://www.olx.ro/d/oferta/mercedes-c-class-w205-i-4-matic-primul-proprietar-IDjLp4V.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wq3zkivx4ewy-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/udhhzrjgmua72-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8gjoin10w2tu3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ubpy5ak7c1fx2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v48qg2o5whx61-RO/image;s=750x1000,diesel,automatic,Berlina,Unknown,Unknown,olx_jLp4V,2025-09-10T13:33:40.204717
Mercedes Gt 43 Amg,64 999 €,64999.0,2019,90 241,N/A,https://www.olx.ro/d/oferta/mercedes-gt-43-amg-IDjDvTX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cs0nwme7a2jv-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/is72sm4zlrz82-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/844ijtl2cpq73-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9df2k4cfq1q-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rg3iti8u3efk3-RO/image;s=750x1000,hybrid,automatic,Berlina,MG,Unknown,olx_jDvTX,2025-09-10T13:33:44.889842
Mercedes Benz Glc 220 D,22 900 €,22900.0,2017,166 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-glc-220-d-IDjMDUs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wt5pvru70uev1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/3iavxc48kslm1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/z5lgcpcsic7f1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/zpe90w6g90932-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/2qiz9mn5j7752-RO/image;s=1024x768,diesel,automatic,SUV,Unknown,Unknown,olx_jMDUs,2025-09-10T13:33:50.149887
Vand Mercedes C Class 200 In Stare Exceptionala,"19 990 €
Prețul e negociabil",19990.0,2017,87 200,N/A,https://www.olx.ro/d/oferta/vand-mercedes-c-class-200-in-stare-exceptionala-IDjn88L.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pv1gz3xkgodf2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jlhqiufg9ysg2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/80a5ldw6ekki2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pv2hhj52ehhb1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kd3bbulnlmvx-RO/image;s=750x1000,petrol,automatic,Berlina,Unknown,Unknown,olx_jn88L,2025-09-10T13:33:53.839694
Mercedes Benz Gle 400D 4Matic Airmatic 9G Tronic Amg Tva Deductibil,"69 900 €
Prețul e negociabil",69900.0,2020,90 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-gle-400d-4matic-airmatic-9g-tronic-amg-tva-deductibil-IDjL13j.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gbymyjkvjl192-RO/image;s=2048x1962;https://frankfurt.apollo.olxcdn.com:443/v1/files/yz3uxaip3lqq2-RO/image;s=2048x1516;https://frankfurt.apollo.olxcdn.com:443/v1/files/d1z7io34epjy-RO/image;s=2048x1503;https://frankfurt.apollo.olxcdn.com:443/v1/files/na8ojm0mv2vm1-RO/image;s=2048x1901;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8crfbzjm61a1-RO/image;s=2048x1357,diesel,automatic,SUV,MG,Unknown,olx_jL13j,2025-09-10T13:33:57.903505
Mercedes Benz Glc Coupe 2019,"38 000 €
Prețul e negociabil",38000.0,2019,47 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-glc-coupe-2019-IDjHjm9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/n1ebopf1y3r22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9nzfqx821px62-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lil9gp1sbc341-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/enbkf6n5mgnd2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t5c3m65qpwoq1-RO/image;s=1000x750,petrol,automatic,Coupe,Unknown,Unknown,olx_jHjm9,2025-09-10T13:34:01.434998
Mercedes Benz Cls D400 Amg Edition 1 C257,5 911 €,5911.0,2018,175 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-cls-d400-amg-edition-1-c257-IDjN8a5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ej88askhnhsv1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/9qe5edg1ujk21-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/v4bcxncszk111-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/xol38qhtp6ov1-RO/image;s=960x1280;https://frankfurt.apollo.olxcdn.com:443/v1/files/c0nnxjzxu7aw2-RO/image;s=960x1280,diesel,automatic,Berlina,MG,Unknown,olx_jN8a5,2025-09-10T13:34:06.519397
Mercedes Benz S Klasse,"50 000 €
Prețul e negociabil",50000.0,2019,119 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-s-klasse-IDjDFt5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/fhylzj3nj9y43-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/5cjrlqbvh14e2-RO/image;s=1478x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytlloimco2at-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0h3i39ih4pst-RO/image;s=2000x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/5nkbiv2m5jx11-RO/image;s=2000x934,diesel,automatic,Berlina,Unknown,Unknown,olx_jDFt5,2025-09-10T13:34:11.185562
Gle Coupe 2019 An Curat 4 Matic 350 D,"36 000 €
Prețul e negociabil",36000.0,2019,177 000,N/A,https://www.olx.ro/d/oferta/gle-coupe-2019-an-curat-4-matic-350-d-IDjxd4f.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/960ig6cuhof7-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/9lv0jh1dm3vq-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/65jvxjb05n443-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptfqhledudx7-RO/image;s=1000x624;https://frankfurt.apollo.olxcdn.com:443/v1/files/nokozje8rhkh2-RO/image;s=1000x676,diesel,automatic,SUV,Unknown,Unknown,olx_jxd4f,2025-09-10T13:34:14.722593
Mercedes Benz Gle 400D 4Matic Airmatic 9G Tronic Amg Tva Deductibil,"69 900 €
Prețul e negociabil",69900.0,2020,90 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-gle-400d-4matic-airmatic-9g-tronic-amg-tva-deductibil-IDjL13j.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gbymyjkvjl192-RO/image;s=2048x1962;https://frankfurt.apollo.olxcdn.com:443/v1/files/yz3uxaip3lqq2-RO/image;s=2048x1516;https://frankfurt.apollo.olxcdn.com:443/v1/files/d1z7io34epjy-RO/image;s=2048x1503;https://frankfurt.apollo.olxcdn.com:443/v1/files/na8ojm0mv2vm1-RO/image;s=2048x1901;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8crfbzjm61a1-RO/image;s=2048x1357,diesel,automatic,SUV,MG,Unknown,olx_jL13j,2025-09-10T13:34:17.877569
Mercedes Benz Glc 200D 163Cp Multibeam Led Camera Burmester,25 400 €,25400.0,2020,165 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-glc-200d-163cp-multibeam-led-camera-burmester-IDjBUqw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/veeb3fmxe0ul3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/itpq15c4mrgf3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/0xv9j41x5vlb1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/yrcwwylovli42-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/yizdxgq2dwpx2-RO/image;s=4032x3024,diesel,automatic,SUV,Unknown,Unknown,olx_jBUqw,2025-09-10T13:34:20.632598
Mercedes Benz Cls 450 4Matic Mild Hibrid Gt43Amg,"38 500 €
Prețul e negociabil",38500.0,2019,119 280,N/A,https://www.olx.ro/d/oferta/mercedes-benz-cls-450-4matic-mild-hibrid-gt43amg-IDjuqnY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e7f0uecpxcuh3-RO/image;s=1000x782;https://frankfurt.apollo.olxcdn.com:443/v1/files/62nlkbdtcrgc1-RO/image;s=1000x694;https://frankfurt.apollo.olxcdn.com:443/v1/files/r8ci1iuqvafx1-RO/image;s=1000x730;https://frankfurt.apollo.olxcdn.com:443/v1/files/2cik840i4lx52-RO/image;s=1000x701;https://frankfurt.apollo.olxcdn.com:443/v1/files/piuuncbatf6m2-RO/image;s=1000x547,petrol,automatic,Berlina,MG,Unknown,olx_juqnY,2025-09-10T13:34:24.502079
Mercedes Benz A Class,"17 800 €
Prețul e negociabil",17800.0,2020,190 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-a-class-IDiucPy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/62vn1csmhucm2-RO/image;s=2268x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/ops911edpnb4-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/130zpw52elxn3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/e9ahmznmsitz1-RO/image;s=2268x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/dmxy8n4tms4g3-RO/image;s=4032x2268,diesel,manual,Hatchback,Unknown,Unknown,olx_iucPy,2025-09-10T13:34:27.989287
Vand Mercedes Benz E250 W213,"26 700 €
Prețul e negociabil",26700.0,2017,163 000,N/A,https://www.olx.ro/d/oferta/vand-mercedes-benz-e250-w213-IDjGg3g.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pt6jb2nmm9cv3-RO/image;s=542x640;https://frankfurt.apollo.olxcdn.com:443/v1/files/j85brj2m197h2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/xb3mp4tbyw1p1-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/c81dra1t452i3-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/nkehcmtdacae2-RO/image;s=640x480,petrol,automatic,Berlina,Unknown,Unknown,olx_jGg3g,2025-09-10T13:34:31.173926
Mercedes Benz S63 Amg 612 Cp 4 Matic 5 Butoane Variante Auto,67 500 €,67500.0,2018,170 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-s63-amg-612-cp-4-matic-5-butoane-variante-auto-IDjMnrL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oack4f6i93e41-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3eonry677mph-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cyrgg0uuy07l-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3bi3ipnksnn33-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6wjhxo5cq6th-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_jMnrL,2025-09-10T13:34:35.444778
Mercedes Gle 350D,"32 000 €
Prețul e negociabil",32000.0,2017,185 000,N/A,https://www.olx.ro/d/oferta/mercedes-gle-350d-IDjLJ4h.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8vgobew8j6pt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uimt3fm2xl253-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kwhxbegltyow-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/u29hzxn9nmwa1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4v7j0334vfnb-RO/image;s=1000x750,diesel,automatic,SUV,Unknown,Unknown,olx_jLJ4h,2025-09-10T13:34:39.162389
Mercedes Benz E300 Amg,"29 900 €
Prețul e negociabil",29900.0,2019,149 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-e300-amg-IDjLXqi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/92hi5tc7i3jv2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v5gehmhzcabb1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eyhkw8tqdij33-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/c5pvl18vdadl3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xhvlny83f5ds-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_jLXqi,2025-09-10T13:34:43.824806
