titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vind Bmw X3 2 0I X Drive Luxury Line,33 490 €,33490.0,2020,87 500,N/A,https://www.olx.ro/d/oferta/vind-bmw-x3-2-0i-x-drive-luxury-line-IDjLFFg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/br6nuxa7w4rq2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4t0ik7q89bn13-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/f7zrscdh6vnk-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/0lk7j3e27ihp-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zdrrspcpg1xl1-RO/image;s=1500x2000,petrol,automatic,SUV,BMW,X3,olx_jLFFg,2025-09-11T08:04:17.002794
Bmw 520 Xdrive 190 Cp 105 000 Km Dotari Multiple,24 350 €,24350.0,2018,105 000,N/A,https://www.olx.ro/d/oferta/bmw-520-xdrive-190-cp-105-000-km-dotari-multiple-IDjMLUX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qibozf4vll0r1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/e53rb6tmxx393-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/i4j8gt74ucuu1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/tvt93h8phtpn1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/nsuw99u4lh9b2-RO/image;s=2000x1500,diesel,automatic,Berlina,BMW,Unknown,olx_jMLUX,2025-09-11T08:04:40.239824
Bmw X5 G05 M50D,63 000 €,63000.0,2019,27 870,N/A,https://www.olx.ro/d/oferta/bmw-x5-g05-m50d-IDiTZXL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/crvioc00njlv3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zxyg62fpymjg-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/61jmjn37g6md-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6dsjcl962u2h-RO/image;s=1500x722;https://frankfurt.apollo.olxcdn.com:443/v1/files/dp7c81p67i6b-RO/image;s=1500x2000,diesel,automatic,SUV,BMW,M5,olx_iTZXL,2025-09-11T08:04:49.028224
Bmw X3 2 0 Xdrive Luxury Line 2020 Virtual Cockpit Rar Efectuat,"26 990 €
Prețul e negociabil",26990.0,2020,141 000,N/A,https://www.olx.ro/d/oferta/bmw-x3-2-0-xdrive-luxury-line-2020-virtual-cockpit-rar-efectuat-IDjF5Op.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4fpyhcgexrfs3-RO/image;s=1000x793;https://frankfurt.apollo.olxcdn.com:443/v1/files/17s7umaaxfaa3-RO/image;s=1000x716;https://frankfurt.apollo.olxcdn.com:443/v1/files/zpbr9xov6z9t3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0xt8xtg2ngii3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1dt0pqxng3q5-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X3,olx_jF5Op,2025-09-11T08:05:13.708495
Bmw X5 M5 0 D Km Reali Verificabili Primul Proprietar In Tara,29 499 €,29499.0,2017,190 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-m5-0-d-km-reali-verificabili-primul-proprietar-in-tara-IDjB7F5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/08zmogc3xkgv2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qreajy4wwesh-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uklgwdamburz2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/prtc0mdr0p5h1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d59hwwvz73q62-RO/image;s=750x1000,diesel,automatic,SUV,BMW,M5,olx_jB7F5,2025-09-11T08:05:17.696391
Vand Bmw 520 Luxury 2017 2 0 Diesel Euro 6 Recent Inmatriculat,22 000 €,22000.0,2017,136 000,N/A,https://www.olx.ro/d/oferta/vand-bmw-520-luxury-2017-2-0-diesel-euro-6-recent-inmatriculat-IDjzUn5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5p0u50pbf1ar3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n6k090cu248a-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8l8gy1d1ydf11-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/p7tjcrailyjn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8x20vpxoxouv2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jzUn5,2025-09-11T08:05:45.486814
Bmw X6 M Pachet Laser Swarovski,49 450 €,49450.0,2020,179 000,N/A,https://www.olx.ro/d/oferta/bmw-x6-m-pachet-laser-swarovski-IDjMlg8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0aeno3eixzb82-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/hrvc1062clpa1-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/8ffzybj2iwi82-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/tnlpmvqc83ll2-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/jkufitw2jcyo3-RO/image;s=1600x1067,diesel,automatic,SUV,BMW,X6,olx_jMlg8,2025-09-11T08:06:21.300963
Bmw X5 Xdrive 30D Mild Hybrid 286 Cp,41 900 €,41900.0,2021,156 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-xdrive-30d-mild-hybrid-286-cp-IDjErqP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/syhkrjsga4ba3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q9qquj7v6je82-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/warfkbjln36e-RO/image;s=1000x728;https://frankfurt.apollo.olxcdn.com:443/v1/files/oc50oxft2usp3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wgmx5kwl445u3-RO/image;s=750x1000,electric,automatic,SUV,BMW,X5,olx_jErqP,2025-09-11T08:06:25.502795
Bmw X5 Xdrive 40E M Packet 2017 Panoramic,22 890 €,22890.0,2017,141 500,N/A,https://www.olx.ro/d/oferta/bmw-x5-xdrive-40e-m-packet-2017-panoramic-IDjN86y.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ur2u04jx1wiy1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/x7fl4jh7fvl4-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5is47nxxjqsh2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kqmdugf4p49j-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m89nvduhe5c1-RO/image;s=750x1000,hybrid,automatic,SUV,BMW,X5,olx_jN86y,2025-09-11T08:06:31.493911
Bmwx3 2 0 190Cp Xdrive Head Up Display Zero Daune,28 400 €,28400.0,2020,61 000,N/A,https://www.olx.ro/d/oferta/bmwx3-2-0-190cp-xdrive-head-up-display-zero-daune-IDjw6Np.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gvzgufw1r087-RO/image;s=861x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/w6lfbnry9g6c3-RO/image;s=946x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/87snwkint6241-RO/image;s=912x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k5b03yu3d2iq3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m729py0xclw2-RO/image;s=750x1000,diesel,automatic,SUV,BMW,X3,olx_jw6Np,2025-09-11T08:07:11.074247
Mercedes Benz S63 Amg 612 Cp 4 Matic 5 Butoane Variante Auto,67 500 €,67500.0,2018,170 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-s63-amg-612-cp-4-matic-5-butoane-variante-auto-IDjMnrL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oack4f6i93e41-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3eonry677mph-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cyrgg0uuy07l-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3bi3ipnksnn33-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6wjhxo5cq6th-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_jMnrL,2025-09-11T08:07:36.522785
Mercedes Gt 43 Amg,64 999 €,64999.0,2019,90 241,N/A,https://www.olx.ro/d/oferta/mercedes-gt-43-amg-IDjDvTX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cs0nwme7a2jv-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/is72sm4zlrz82-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/844ijtl2cpq73-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9df2k4cfq1q-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rg3iti8u3efk3-RO/image;s=750x1000,hybrid,automatic,Berlina,MG,Unknown,olx_jDvTX,2025-09-11T08:07:56.544787
Mercedes Benz E Class 220D 2025 Amg Line Burmester 4D Panoramic Hud,"63 000 €
Prețul e negociabil",63000.0,2025,11 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-e-class-220d-2025-amg-line-burmester-4d-panoramic-hud-IDjMX3o.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3ealarjupir53-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/akd43b5o5ok22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cqah9p5ym2wo-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/984qavnldgaz1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zz99xjbfuisu1-RO/image;s=1000x750,electric,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_jMX3o,2025-09-11T08:08:06.566477
Mercedes Benz Glc 200D 163Cp Multibeam Led Camera Burmester,25 400 €,25400.0,2020,165 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-glc-200d-163cp-multibeam-led-camera-burmester-IDjBUqw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/veeb3fmxe0ul3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/itpq15c4mrgf3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/0xv9j41x5vlb1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/yrcwwylovli42-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/yizdxgq2dwpx2-RO/image;s=4032x3024,diesel,automatic,SUV,Unknown,Unknown,olx_jBUqw,2025-09-11T08:08:33.174438
Mercedes Benz Cla 38295 Km Amg Tva Deductibil Led Piele Navi,"28 900 €
Prețul e negociabil",28900.0,2022,38 295,N/A,https://www.olx.ro/d/oferta/mercedes-benz-cla-38295-km-amg-tva-deductibil-led-piele-navi-IDjMWy6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q4crs6ju41ug2-RO/image;s=3676x2455;https://frankfurt.apollo.olxcdn.com:443/v1/files/hcozsmi9dlxv2-RO/image;s=3976x2656;https://frankfurt.apollo.olxcdn.com:443/v1/files/za64b3q9ea6p3-RO/image;s=4240x2832;https://frankfurt.apollo.olxcdn.com:443/v1/files/zkat1mbt3bie3-RO/image;s=3460x2311;https://frankfurt.apollo.olxcdn.com:443/v1/files/f2i7qpbwylzc2-RO/image;s=4171x2786,petrol,automatic,Berlina,MG,Unknown,olx_jMWy6,2025-09-11T08:08:57.905334
Vand Mercedes Benz E250 W213,"26 700 €
Prețul e negociabil",26700.0,2017,163 000,N/A,https://www.olx.ro/d/oferta/vand-mercedes-benz-e250-w213-IDjGg3g.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pt6jb2nmm9cv3-RO/image;s=542x640;https://frankfurt.apollo.olxcdn.com:443/v1/files/j85brj2m197h2-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/xb3mp4tbyw1p1-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/c81dra1t452i3-RO/image;s=640x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/nkehcmtdacae2-RO/image;s=640x480,petrol,automatic,Berlina,Unknown,Unknown,olx_jGg3g,2025-09-11T08:09:27.479319
Mercedes E 350 W213 9G Tronic Amg Burmester Panoramic Coniac,25 900 €,25900.0,2017,194.000,N/A,https://www.olx.ro/d/oferta/mercedes-e-350-w213-9g-tronic-amg-burmester-panoramic-coniac-IDjCaGt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q3yxzmgsg6nn2-RO/image;s=651x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/obxdp2jd3kkg-RO/image;s=651x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/wahugpiopbry2-RO/image;s=651x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/fd5rex54xje22-RO/image;s=651x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/ny9qmzvg5lht-RO/image;s=651x1156,diesel,automatic,Berlina,MG,Unknown,olx_jCaGt,2025-09-11T08:09:48.058011
Mercedes Benz C 180 Primul Proprietar Service Doar La Autoklass,"18 500 €
Prețul e negociabil",18500.0,2018,144 000,N/A,https://www.olx.ro/d/oferta/mercedes-benz-c-180-primul-proprietar-service-doar-la-autoklass-IDjJAmx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o2wuehajlub93-RO/image;s=2100x1576;https://frankfurt.apollo.olxcdn.com:443/v1/files/c11hhiadxgdb2-RO/image;s=2100x1576;https://frankfurt.apollo.olxcdn.com:443/v1/files/b29hu47b5vog1-RO/image;s=2100x1576;https://frankfurt.apollo.olxcdn.com:443/v1/files/63osqx9qvv4h1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/6yav1koyllgd1-RO/image;s=2100x1576,petrol,automatic,Berlina,Unknown,Unknown,olx_jJAmx,2025-09-11T08:10:43.448784
