titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Audi A6Allroad Competition3 0 Bi Tdi 320Cp,27 990 €,27990.0,2018,227 000,N/A,https://www.olx.ro/d/oferta/vand-audi-a6allroad-competition3-0-bi-tdi-320cp-IDjEL8N.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c5c1rgi39pvt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/yddy811qbqho1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bi8clr1uw8yu3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3id32ispy6gg-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/eb5al4v9k2bg2-RO/image;s=1000x750,diesel,automatic,Break,Audi,A6,olx_jEL8N,2025-09-08T13:54:28.037284
Audi A4 Qattro B9 An 2018 Full Extra,19 990 €,19990.0,2018,244 000,N/A,https://www.olx.ro/d/oferta/audi-a4-qattro-b9-an-2018-full-extra-IDjMnmb.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mnuhcl0k58e72-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nselqqyz9nij3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/au41ntxsjd2g3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytj0illaaejn2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ohy74hng3cs91-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A4,olx_jMnmb,2025-09-08T13:54:32.315405
Audi A4 2 0 Tdi An 2017 Ultra 190 C P Import Germania Unic Proprietar,"13 950 €
Prețul e negociabil",13950.0,2017,239 100,N/A,https://www.olx.ro/d/oferta/audi-a4-2-0-tdi-an-2017-ultra-190-c-p-import-germania-unic-proprietar-IDjMIm7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wmqd6luq1ed83-RO/image;s=686x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yesfxtdlrxif3-RO/image;s=682x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/95hdxqf09kf21-RO/image;s=725x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kpu5qrjm4evm2-RO/image;s=1000x822;https://frankfurt.apollo.olxcdn.com:443/v1/files/9ham2gi7cag13-RO/image;s=1000x786,diesel,manual,Berlina,Audi,90,olx_jMIm7,2025-09-08T13:54:35.667444
Audi A6 2 0 Tdi 190 C P Quattro An 2018 Euro 6 Automatic Matrixx,"16 400 €
Prețul e negociabil",16400.0,2018,249 100,N/A,https://www.olx.ro/d/oferta/audi-a6-2-0-tdi-190-c-p-quattro-an-2018-euro-6-automatic-matrixx-IDjMIiB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lt5eld2i2kau2-RO/image;s=709x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zgsnk2vterx7-RO/image;s=710x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/chwuc5yxr7e41-RO/image;s=1000x827;https://frankfurt.apollo.olxcdn.com:443/v1/files/o8dm5erfiugy-RO/image;s=709x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/28ycpl2lb09l3-RO/image;s=709x1000,diesel,automatic,Break,Audi,90,olx_jMIiB,2025-09-08T13:54:40.428475
Audi A3 Sedan Ultra Sline,13 500 €,13500.0,2017,208 000,N/A,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-sline-IDieOzL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wlquzooddkea-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/oql3hspkbzk6-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rpdcsnr7h4n33-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n73cyxc271n62-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rrkmrd888bad-RO/image;s=750x1000,petrol,automatic,Berlina,Audi,A3,olx_ieOzL,2025-09-08T13:54:44.641178
Audi A6 C7 2017 2 0 Tdi 190 Cp,17 900 €,17900.0,2017,237 000,N/A,https://www.olx.ro/d/oferta/audi-a6-c7-2017-2-0-tdi-190-cp-IDjMHP2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y6lx8yv68hhw1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6l8y4tk58pk92-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/khu9fjtrhpjw1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/57o7zbjgtwd52-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hm1fjywuhz9a2-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",Audi,90,olx_jMHP2,2025-09-08T13:54:48.388016
Audi A5 G Tron S Line,"16 800 €
Prețul e negociabil",16800.0,2018,239 000,N/A,https://www.olx.ro/d/oferta/audi-a5-g-tron-s-line-IDjuqjo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2bnfbqs0ovtb1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/3kerx3tpseed1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/44oz5tss3jps3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/awpriys4t13h-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ul9lgzr6xs3h-RO/image;s=1024x1024,petrol,automatic,Hatchback,Audi,A5,olx_juqjo,2025-09-08T13:54:51.774423
Vand Audi A8 Long 2019,35 900 €,35900.0,2019,214 000,N/A,https://www.olx.ro/d/oferta/vand-audi-a8-long-2019-IDjMHCY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nps992h38g721-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/qdufdyas0y7f1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/uj951w9hc24r2-RO/image;s=1000x660;https://frankfurt.apollo.olxcdn.com:443/v1/files/sl9seyf8uobf-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/3p75bd8gends-RO/image;s=1000x660,diesel,automatic,Berlina,Audi,A8,olx_jMHCY,2025-09-08T13:54:56.507320
Audi A4 Cutie Automata,14 699 €,14699.0,2019,188 000,N/A,https://www.olx.ro/d/oferta/audi-a4-cutie-automata-IDj578E.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4fxmloau5zuh-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/jm2ej0sm1wgm-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vhj0irhq2cam3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2vx0osllrzh01-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fvx94zpnp72h2-RO/image;s=1000x750,diesel,automatic,Break,Audi,A4,olx_j578E,2025-09-08T13:54:59.695547
Audi A6 4 0 Tdi Quattro 2020 Mild Hybrid,"26 000 €
Prețul e negociabil",26000.0,2020,210 000,N/A,https://www.olx.ro/d/oferta/audi-a6-4-0-tdi-quattro-2020-mild-hybrid-IDjHyO3.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vsj79nhy8fgg1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/kiwcu38gh4ox-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/f75p7prsgfce2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/5z7tohoeg7co1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/i8oyg1idjdcw2-RO/image;s=1200x1600,diesel,automatic,Break,Audi,A6,olx_jHyO3,2025-09-08T13:55:03.484810
Bmw X5 45E Hybrid Performance,49 500 €,49500.0,2020,184 648,N/A,https://www.olx.ro/d/oferta/bmw-x5-45e-hybrid-performance-IDjM2BW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jc62a08xawo41-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/96ysxacf82oj3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yunso99my9ns-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jz0wre4cq7pk3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/28cwcxatk6ph3-RO/image;s=1500x2000,petrol,automatic,SUV,BMW,X5,olx_jM2BW,2025-09-08T13:55:07.013190
Bmw 420D Grand Coupe,18 500 €,18500.0,2017,235 000,N/A,https://www.olx.ro/d/oferta/bmw-420d-grand-coupe-IDjMth9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lh3d8grkoqam3-RO/image;s=857x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/431269pd0ige2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/y8gixhqj53o11-RO/image;s=890x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/shcthwxwx4bv3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/g5kzh2xc37fb-RO/image;s=867x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jMth9,2025-09-08T13:55:10.981538
Bmw X3 Xdrive20D 2017 Pachet M Sport Primul Proprietar,"22 500 €
Prețul e negociabil",22500.0,2017,96 500,N/A,https://www.olx.ro/d/oferta/bmw-x3-xdrive20d-2017-pachet-m-sport-primul-proprietar-IDjAgHB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3mdymv2w1hkq3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/4b21c9qjvgwn2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/pjj95wqvxsjq-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/sko8apxy2av52-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/bhnubqu47mjh-RO/image;s=2000x2667,diesel,automatic,Off-road,BMW,X3,olx_jAgHB,2025-09-08T13:55:14.255684
Bmw 320 I Xdrive 2018 Benzina,10 800 €,10800.0,2018,248 000,N/A,https://www.olx.ro/d/oferta/bmw-320-i-xdrive-2018-benzina-IDjJlXr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/l0pjsctigmi3-RO/image;s=1496x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ihb6rfs4seqv-RO/image;s=1080x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/07nax4ui45od2-RO/image;s=1080x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/y0dt8sbrici91-RO/image;s=1080x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/6l6k8jp14ec72-RO/image;s=1080x1920,petrol,automatic,Break,BMW,Unknown,olx_jJlXr,2025-09-08T13:55:18.204707
Bmw Seria 3 F31 2017 Xdrive Automat,"14 000 €
Prețul e negociabil",14000.0,2017,203 800,N/A,https://www.olx.ro/d/oferta/bmw-seria-3-f31-2017-xdrive-automat-IDj1Qyy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tgm1gjhltd2n1-RO/image;s=1699x1060;https://frankfurt.apollo.olxcdn.com:443/v1/files/qyfbbl7lc2hg3-RO/image;s=1679x1088;https://frankfurt.apollo.olxcdn.com:443/v1/files/qz0ma9ayosu9-RO/image;s=1662x1148;https://frankfurt.apollo.olxcdn.com:443/v1/files/atbke1cqvtpq2-RO/image;s=1602x1148;https://frankfurt.apollo.olxcdn.com:443/v1/files/jjwbw3bfmk66-RO/image;s=2000x1500,diesel,automatic,Break,BMW,Seria 3,olx_j1Qyy,2025-09-08T13:55:22.134951
Bmw Seria5 530 Xd G30,"27 500 €
Prețul e negociabil",27500.0,2017,143 000,N/A,https://www.olx.ro/d/oferta/bmw-seria5-530-xd-g30-IDjrZh1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y9lrd3q4qoex-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/u71etq3daoog-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3i5coijdriau2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5lpv9q0kft31-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/99sx3o477ost1-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jrZh1,2025-09-08T13:55:26.134013
