titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bmw 840I M 2021 70 000Km 0 Daune,50 000 €,50000.0,2021,70 000,N/A,https://www.olx.ro/d/oferta/bmw-840i-m-2021-70-000km-0-daune-IDjDZcX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/toqvcr0ps1mt-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/uiouh2db5qyq3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/kxr73c0uzijp2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/iey9tbpva8hf1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/o21y88esqkgp2-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jDZcX,2025-09-11T18:42:55.013994
Bmw X5 Xdrive40I M Package Variante,44 500 €,44500.0,2020,186 000,N/A,https://www.olx.ro/d/oferta/bmw-x5-xdrive40i-m-package-variante-IDjKGUe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j5209s0qtaur1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wqk5hri75rfc1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l13hfeqpubg33-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6cy1xrxo87fp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uyrf79r5njda2-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X5,olx_jKGUe,2025-09-11T18:42:59.630268
Bmw 740Li M Paket,31 999 €,31999.0,2016,180 000,N/A,https://www.olx.ro/d/oferta/bmw-740li-m-paket-IDjL4Co.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mnqqvjh57lgl2-RO/image;s=460x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vb3mbvjuf49l1-RO/image;s=460x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q3vdcolni25x-RO/image;s=460x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/96y818bnvzjm1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/o49drhr7o72w1-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_jL4Co,2025-09-11T18:43:04.145482
Bmw X3 M 4 0I Performance Bi Turbo 2018,28 700 €,28700.0,2018,192 000,N/A,https://www.olx.ro/d/oferta/bmw-x3-m-4-0i-performance-bi-turbo-2018-IDjESct.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0ryzfjfhfd8l1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cmjpg6vzqlqp1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nrq8bdwql1ku-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4012guvdk42g3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9tz2nyd15ne92-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X3,olx_jESct,2025-09-11T18:43:07.809229
Bmw 540I Xdrive 2018 M Paket B58,32 900 €,32900.0,2018,192 000,N/A,https://www.olx.ro/d/oferta/bmw-540i-xdrive-2018-m-paket-b58-IDjMvec.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5cdvvpqwz20h-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mclhcqcj5bmo2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ah4b1temw1p52-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7whd86iv029z-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4yvzlpscij1h2-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_jMvec,2025-09-11T18:43:11.344983
X5 G05 340Cp Primul Proprietar De Noua,"45 000 €
Prețul e negociabil",45000.0,2019,146 500,N/A,https://www.olx.ro/d/oferta/x5-g05-340cp-primul-proprietar-de-noua-IDjEQkH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vp2hxnad30u91-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bj9zf4f2ixyc-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xwg1z382cofy1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o9jkdscne1t42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a809j785w7r03-RO/image;s=1000x750,petrol,automatic,SUV,Unknown,Unknown,olx_jEQkH,2025-09-11T18:43:14.935042
Bmw 530I Xdrive G30 Luxury Line Istoric Complet Piele Alba,25 599 €,25599.0,2017,129 980,N/A,https://www.olx.ro/d/oferta/bmw-530i-xdrive-g30-luxury-line-istoric-complet-piele-alba-IDjMPAz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yer0k5tb052t2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/a8kcil0h53sw2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y2ayr73k9i8x2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yy9575ycgy5s2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bhs32skam77v-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Unknown,olx_jMPAz,2025-09-11T18:43:18.851139
Bmw X3 3 0I Twin Turbo G01,"23 500 €
Prețul e negociabil",23500.0,2018,127 800,N/A,https://www.olx.ro/d/oferta/bmw-x3-3-0i-twin-turbo-g01-IDjFmDm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e5dtveql5mqx2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/hmecr6kckz091-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/spiw6h252pfj2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/5iglpvqxrkt41-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/2inuljto9p0i2-RO/image;s=1020x765,petrol,automatic,SUV,BMW,X3,olx_jFmDm,2025-09-11T18:43:22.786438
Bmw X4 M40I 360 Cp M Performance 130000 Km,"39 900 €
Prețul e negociabil",39900.0,2019,130 000,N/A,https://www.olx.ro/d/oferta/bmw-x4-m40i-360-cp-m-performance-130000-km-IDjJ2Zt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bejbiz1lzshx-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/y4mx1g83ef3p2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/58z205u7w3421-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ri38gtdz9hq1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ld6atdww0p53-RO/image;s=5712x4284,petrol,automatic,SUV,BMW,M4,olx_jJ2Zt,2025-09-11T18:43:26.466540
Bmw 540I 430Cp,37 499 €,37499.0,2017,161 500,N/A,https://www.olx.ro/d/oferta/bmw-540i-430cp-IDjN27H.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gl67cwd8bxbd1-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/mprmfy9mufoa1-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/7bugq6ipea3x1-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/l3n22m81gm573-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/puzdhj2b6a4f1-RO/image;s=1000x666,petrol,automatic,Berlina,BMW,Unknown,olx_jN27H,2025-09-11T18:43:30.406118
Bmw Seria 5 530I 252 Cp Luxury Line,23 500 €,23500.0,2017,158 100,N/A,https://www.olx.ro/d/oferta/bmw-seria-5-530i-252-cp-luxury-line-IDjKpkt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ojv477vvmuxs-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gfjrbb0ib4xy-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cxv9ijoshyu23-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/39qdjonls4gd-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/phgx9g9jftbm2-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Seria 5,olx_jKpkt,2025-09-11T18:43:34.406567
Bmw G20 330I 2 0 Benzina 258Hp Garantie Bps,"28 500 €
Prețul e negociabil",28500.0,2019,93 000,N/A,https://www.olx.ro/d/oferta/bmw-g20-330i-2-0-benzina-258hp-garantie-bps-IDjHlT1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/k02n56c5iu403-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3ht80lyn65sr2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/975op0lx2uxo2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5xzk61fgzwm32-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/t5j952k85zff2-RO/image;s=4032x3024,petrol,automatic,Berlina,BMW,Unknown,olx_jHlT1,2025-09-11T18:43:37.888621
Vand Bmw X1 Benzina,14 600 €,14600.0,2015,93 000,N/A,https://www.olx.ro/d/oferta/vand-bmw-x1-benzina-IDiVtYs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qnxp99nskztz2-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/y81oaaov9f1o2-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/hdpy5e1a25wq3-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/wziwjepgt1sx2-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/osggd3pdc7yj3-RO/image;s=1000x462,petrol,automatic,SUV,BMW,X1,olx_iVtYs,2025-09-11T18:43:42.597540
Bmw 840I M 2021 70 000Km 0 Daune,50 000 €,50000.0,2021,70 000,N/A,https://www.olx.ro/d/oferta/bmw-840i-m-2021-70-000km-0-daune-IDjDZcX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/toqvcr0ps1mt-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/uiouh2db5qyq3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/kxr73c0uzijp2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/iey9tbpva8hf1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/o21y88esqkgp2-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jDZcX,2025-09-11T18:43:47.263871
Bmw X5 45E Hybrid Performance,47 999 €,47999.0,2020,184 648,N/A,https://www.olx.ro/d/oferta/bmw-x5-45e-hybrid-performance-IDjM2BW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jc62a08xawo41-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/96ysxacf82oj3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yunso99my9ns-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jz0wre4cq7pk3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/28cwcxatk6ph3-RO/image;s=1500x2000,petrol,automatic,SUV,BMW,X5,olx_jM2BW,2025-09-11T18:43:50.842760
